order_id,customer_id,order_date,shipping_city,shipping_state,order_status,coupon_code,discount_pct,delivery_days
573597,106891,2026-03-28 00:00:00,Lucknow,West Bengal,Delivered,SAVE20,0,3
573598,102181,2025-10-04 00:00:00,Ranchi,Karnataka,Delivered,FLASH15,0,5
573599,115477,2026-03-30 00:00:00,Surat,Maharashtra,Shipped,NONE,10,3
573600,117235,2025-04-04 00:00:00,Kolkata,Telangana,Shipped,WELCOME10,0,3
573601,103272,2026-01-18 00:00:00,Hyderabad,Delhi,Shipped,NONE,0,6
573602,118557,2025-06-23 00:00:00,Jaipur,Telangana,Delivered,,0,4
573603,110631,2025-03-10 00:00:00,Kanpur,Tamil Nadu,Delivered,,0,3
573604,104149,2026-05-30 00:00:00,Nagpur,Rajasthan,Delivered,SAVE20,0,3
573605,119842,2025-08-24 00:00:00,Chennai,Madhya Pradesh,Delivered,NONE,15,5
573606,119453,2025-04-23 00:00:00,Kolkata,Telangana,Shipped,NONE,0,5
573607,117259,2026-03-13 00:00:00,Chennai,Maharashtra,Pending,NONE,0,10
573608,106540,2026-04-25 00:00:00,Kolkata,Tamil Nadu,Delivered,NEWUSER,15,4
573609,117500,2026-07-03 00:00:00,Mumbai,Uttar Pradesh,Processing,NONE,0,3
573610,119132,2025-12-29 00:00:00,Surat,Gujarat,Delivered,,30,6
573611,106694,2025-06-07 00:00:00,Kanpur,Madhya Pradesh,Returned,NEWUSER,15,2
573612,888888,2025-10-06 00:00:00,Ahmedabad,Gujarat,Delivered,WELCOME10,5,2
573613,104320,2025-08-16 00:00:00,Ranchi,Tamil Nadu,Delivered,WELCOME10,20,3
573614,118749,2025-08-15 00:00:00,Hyderabad,Madhya Pradesh,Delivered,,0,5
573615,105695,2026-03-03 00:00:00,Jaipur,Delhi,delivered,NONE,25,7
573616,115753,2025-12-13 00:00:00,Chandigarh,Rajasthan,Delivered,NONE,10,1
573617,116281,2025-09-14 00:00:00,Ahmedabad,Telangana,Delivered,WELCOME10,0,1
573618,104585,2025-11-03 00:00:00,Chandigarh,Bihar,Cancelled,NONE,15,15
573619,109292,2026-08-03 00:00:00,Noida,Bihar,Delivered,NONE,25,4
573620,106010,2025-08-12 00:00:00,Kolkata,Madhya Pradesh,Delivered,NONE,0,3
573621,100831,2026-04-17 00:00:00,Bhopal,Rajasthan,Shipped,NONE,25,5
573622,105674,2025-03-01 00:00:00,Surat,Telangana,Cancelled,FLASH15,20,5
573623,109046,2025-12-30 00:00:00,Chandigarh,Maharashtra,Returned,NONE,15,3
573624,102160,2026-07-17 00:00:00,Kanpur,Haryana,,WELCOME10,0,4
573625,106924,2026-07-12 00:00:00,Bhopal,Jharkhand,Delivered,FLASH15,25,4
573626,107197,2025-06-08 00:00:00,Surat,Rajasthan,Delivered,NONE,0,3
573627,103214,2025-12-05 00:00:00,Bhopal,Madhya Pradesh,Delivered,SAVE20,0,3
573628,105282,2026-03-24 00:00:00,Delhi,Uttar Pradesh,Returned,SAVE20,0,3
573629,103600,2026-04-16 00:00:00,Chandigarh,Bihar,Delivered,,5,1
573630,116949,2026-04-07 00:00:00,Gurgaon,Uttar Pradesh,Processing,SAVE20,0,2
573631,113881,2025-04-12 00:00:00,Lucknow,Maharashtra,Delivered,NEWUSER,0,3
573632,109317,2025-11-08 00:00:00,Kanpur,Maharashtra,Delivered,NONE,10,4
573633,115983,2025-10-11 00:00:00,Kanpur,Maharashtra,Processing,NONE,10,5
573634,103667,2026-03-10 00:00:00,Ahmedabad,Tamil Nadu,Shipped,FESTIVE25,0,2
573635,110335,2025-01-20 00:00:00,Nagpur,Bihar,Shipped,NONE,0,4
573636,104054,2025-09-09 00:00:00,Chandigarh,Madhya Pradesh,Pending,NONE,15,2
573637,112050,2026-05-18 00:00:00,Ahmedabad,Madhya Pradesh,Returned,FESTIVE25,5,4
573638,103595,2026-07-09 00:00:00,Pune,Maharashtra,Pending,NONE,25,1
573639,109285,2026-04-25 00:00:00,Mumbai,Telangana,Delivered,SAVE20,0,4
573640,112621,2025-08-17 00:00:00,Nagpur,Gujarat,Delivered,NONE,0,4
573641,109967,2025-01-18 00:00:00,Chandigarh,Bihar,Returned,FESTIVE25,0,2
573642,105321,2025-08-19 00:00:00,Mumbai,Tamil Nadu,Shipped,NONE,0,10
573643,104779,2026-08-01 00:00:00,Indore,Chandigarh,Returned,WELCOME10,0,2
573644,117190,2025-02-23 00:00:00,Indore,Bihar,Delivered,,15,2
573645,105550,2025-12-23 00:00:00,Noida,Maharashtra,Delivered,NONE,5,1
573646,100404,2026-02-05 00:00:00,Nagpur,Bihar,Delivered,WELCOME10,15,5
573647,103853,2025-11-08 00:00:00,Gurgaon,Rajasthan,Delivered,FLASH15,5,5
573648,114860,2025-07-22 00:00:00,Bhopal,Uttar Pradesh,Shipped,NONE,0,6
573649,109096,2026-03-03 00:00:00,Nagpur,Uttar Pradesh,Cancelled,FLASH15,0,2
573650,105768,2025-11-03 00:00:00,Ranchi,Gujarat,Delivered,NONE,20,5
573651,118858,2025-05-12 00:00:00,Lucknow,Rajasthan,Delivered,NONE,0,1
573652,112898,2025-08-05 00:00:00,Patna,Madhya Pradesh,Processing,,10,4
573653,104336,2026-02-07 00:00:00,Nagpur,Maharashtra,Delivered,SAVE20,30,3
573654,105095,2026-03-01 00:00:00,Jaipur,Karnataka,Delivered,,0,3
573655,107124,2026-01-23 00:00:00,Delhi,Chandigarh,Cancelled,WELCOME10,0,10
573656,114342,2025-02-04 00:00:00,Ranchi,Uttar Pradesh,Delivered,FLASH15,5,2
573657,110994,2025-02-18 00:00:00,Gurgaon,Madhya Pradesh,Cancelled,,5,3
573658,105824,2025-02-05 00:00:00,Indore,Maharashtra,Delivered,NONE,20,4
573659,116182,2025-09-23 00:00:00,Chandigarh,Uttar Pradesh,Delivered,NONE,0,3
573660,114194,2025-07-10 00:00:00,Patna,Telangana,Delivered,SAVE20,25,4
573661,102463,2025-11-16 00:00:00,Nagpur,Telangana,Processing,FESTIVE25,15,10
573662,111658,2026-07-09 00:00:00,Surat,Telangana,Processing,SAVE20,0,5
573663,116136,2026-07-26 00:00:00,Gurgaon,Karnataka,Delivered,WELCOME10,0,1
573664,114281,2026-03-20 00:00:00,Bhopal,Telangana,Delivered,NONE,15,3
573665,114178,2026-06-14 00:00:00,Chennai,Rajasthan,Delivered,SAVE20,15,3
573666,100917,2026-01-25 00:00:00,Nagpur,Delhi,Delivered,NONE,10,4
573667,113122,2025-02-04 00:00:00,Chennai,Haryana,Delivered,NONE,25,6
573668,107467,2025-04-22 00:00:00,Bengaluru,Madhya Pradesh,Delivered,NONE,0,7
573669,108579,2026-06-10 00:00:00,Delhi,Madhya Pradesh,Shipped,WELCOME10,0,4
573670,110636,2026-08-11 00:00:00,Ranchi,Madhya Pradesh,Processing,FLASH15,0,3
573671,113234,2026-02-10 00:00:00,Ahmedabad,Haryana,Pending,NONE,0,4
573672,118867,2025-06-02 00:00:00,Bengaluru,West Bengal,Delivered,WELCOME10,20,5
573673,102855,2026-06-18 00:00:00,Bhopal,Karnataka,Delivered,NONE,0,1
573674,115166,2025-10-14 00:00:00,Hyderabad,Chandigarh,Shipped,FESTIVE25,20,2
573675,107081,2025-03-28 00:00:00,Lucknow,Madhya Pradesh,Delivered,FLASH15,10,4
573676,106111,2025-11-03 00:00:00,Pune,Gujarat,Delivered,FLASH15,10,2
573677,105291,2026-07-21 00:00:00,Indore,Bihar,Shipped,SAVE20,0,4
573678,100094,2025-11-24 00:00:00,Ahmedabad,Maharashtra,,FLASH15,5,4
573679,113499,2026-03-18 00:00:00,Kolkata,Jharkhand,,NEWUSER,25,4
573680,118843,2025-04-09 00:00:00,Bhopal,Madhya Pradesh,Shipped,NEWUSER,15,2
573681,116101,2026-01-27 00:00:00,Chandigarh,Chandigarh,Delivered,NONE,0,5
573682,107640,2025-05-08 00:00:00,Kolkata,Gujarat,delivered,FLASH15,10,3
573683,104719,2025-10-16 00:00:00,Ranchi,Gujarat,Delivered,FLASH15,15,3
573684,112595,2025-04-01 00:00:00,Indore,Uttar Pradesh,Cancelled,SAVE20,0,5
573685,106638,2026-06-08 00:00:00,Hyderabad,Uttar Pradesh,Cancelled,SAVE20,25,4
573686,102663,2025-07-29 00:00:00,Bengaluru,Jharkhand,Pending,NONE,0,3
573687,107891,2026-04-20 00:00:00,Patna,Uttar Pradesh,Delivered,,25,4
573688,101475,2026-05-24 00:00:00,Pune,Delhi,Pending,NONE,20,2
573689,111637,2026-06-16 00:00:00,Ahmedabad,Jharkhand,Delivered,WELCOME10,10,1
573690,104978,2025-10-01 00:00:00,Nagpur,West Bengal,Delivered,,10,1
573691,118687,2025-11-09 00:00:00,Nagpur,Maharashtra,Delivered,NONE,0,2
573692,112686,2026-08-08 00:00:00,Indore,Uttar Pradesh,Delivered,FESTIVE25,30,5
573693,101475,2025-09-17 00:00:00,Pune,Gujarat,Delivered,SAVE20,0,1
573694,105675,2025-01-25 00:00:00,Kolkata,Bihar,Delivered,SAVE20,0,4
573695,102203,2026-08-06 00:00:00,Surat,Rajasthan,Delivered,NONE,25,4
573696,102145,2026-01-25 00:00:00,Hyderabad,Uttar Pradesh,Shipped,NONE,30,3
573697,104277,2026-08-31 00:00:00,Ranchi,Uttar Pradesh,Delivered,NONE,5,5
573698,112130,2025-04-20 00:00:00,Patna,Uttar Pradesh,Shipped,NONE,20,5
573699,118925,2025-10-26 00:00:00,Pune,Maharashtra,Delivered,,0,3
573700,116573,2026-03-25 00:00:00,Chandigarh,Maharashtra,Delivered,SAVE20,20,3
573701,107146,2025-03-11 00:00:00,Delhi,Gujarat,Processing,,5,3
573702,109030,2025-04-28 00:00:00,Ranchi,Chandigarh,Shipped,FLASH15,10,3
573703,114761,2026-05-04 00:00:00,Lucknow,Bihar,Shipped,FLASH15,0,5
573704,118201,2026-04-17 00:00:00,Bhopal,Karnataka,Delivered,NONE,10,3
573705,101556,2025-11-02 00:00:00,Patna,Uttar Pradesh,Pending,NONE,0,2
573706,105871,2026-08-01 00:00:00,Ranchi,Maharashtra,Delivered,FLASH15,5,5
573707,109555,2026-05-01 00:00:00,Mumbai,Chandigarh,Shipped,NONE,30,1
573708,115514,2025-12-07 00:00:00,Lucknow,Karnataka,Delivered,SAVE20,0,3
573709,115547,2026-06-09 00:00:00,Noida,Uttar Pradesh,Delivered,SAVE20,0,2
573710,109950,2025-10-11 00:00:00,Pune,Maharashtra,Shipped,NONE,5,2
573711,119183,2026-07-26 00:00:00,Bhopal,Uttar Pradesh,Delivered,SAVE20,5,3
573712,108990,2025-08-26 00:00:00,Hyderabad,West Bengal,Pending,FLASH15,0,3
573713,101132,2025-03-06 00:00:00,Pune,Madhya Pradesh,Delivered,NONE,20,3
573714,104234,2026-05-20 00:00:00,Bhopal,Haryana,Delivered,NONE,15,10
573715,111584,2026-06-17 00:00:00,Kanpur,Karnataka,Delivered,SAVE20,0,4
573716,119597,2026-05-10 00:00:00,Bengaluru,Uttar Pradesh,Delivered,NONE,0,4
573717,113176,2026-05-17 00:00:00,Patna,Maharashtra,Delivered,FESTIVE25,0,4
573718,114081,2025-08-02 00:00:00,Kolkata,Maharashtra,Shipped,NONE,20,5
573719,112866,2026-07-31 00:00:00,Mumbai,Uttar Pradesh,Delivered,NEWUSER,0,5
573720,109890,2025-01-09 00:00:00,Kolkata,Rajasthan,Processing,WELCOME10,0,2
573721,114091,2025-12-27 00:00:00,Jaipur,Haryana,Delivered,SAVE20,15,4
573722,117905,2025-09-26 00:00:00,Gurgaon,Jharkhand,Delivered,NONE,5,4
573723,101568,2025-09-17 00:00:00,Mumbai,Delhi,Delivered,NONE,5,6
573724,105079,2026-04-07 00:00:00,Gurgaon,Uttar Pradesh,Pending,,5,4
573725,112534,2025-11-06 00:00:00,Lucknow,Uttar Pradesh,Cancelled,NONE,0,3
573726,117130,2025-02-04 00:00:00,Delhi,Gujarat,Shipped,WELCOME10,0,4
573727,119166,2025-11-24 00:00:00,Chennai,Uttar Pradesh,Pending,FLASH15,15,2
573728,100212,2025-05-22 00:00:00,Hyderabad,Uttar Pradesh,Delivered,FLASH15,0,2
573729,100153,2025-03-28 00:00:00,Bhopal,Madhya Pradesh,Pending,NEWUSER,30,2
573730,107887,2025-11-01 00:00:00,Lucknow,Delhi,Delivered,FLASH15,0,4
573731,103297,2025-02-25 00:00:00,Delhi,Chandigarh,Delivered,NEWUSER,0,1
573732,119413,2025-11-02 00:00:00,Chennai,Bihar,Shipped,WELCOME10,0,3
573733,116856,2025-05-22 00:00:00,Ahmedabad,West Bengal,Processing,SAVE20,20,1
573734,115248,2026-02-09 00:00:00,Mumbai,Maharashtra,Processing,NONE,0,5
573735,108762,2026-99-99,Hyderabad,Chandigarh,Delivered,SAVE20,25,3
573736,101509,2026-06-08 00:00:00,Patna,Haryana,Delivered,SAVE20,5,5
573737,116155,2026-01-28 00:00:00,Lucknow,Madhya Pradesh,Delivered,NONE,0,4
573738,111704,2026-05-25 00:00:00,Noida,Rajasthan,Delivered,,5,2
573739,114355,2025-09-27 00:00:00,Delhi,Madhya Pradesh,Processing,FLASH15,0,4
573740,106325,2025-05-13 00:00:00,Mumbai,Rajasthan,Delivered,FESTIVE25,5,4
573741,104981,2025-03-03 00:00:00,Gurgaon,Maharashtra,Cancelled,NONE,10,3
573742,112829,2025-04-08 00:00:00,Mumbai,Gujarat,Shipped,NONE,5,4
573743,108809,2025-05-16 00:00:00,Noida,Madhya Pradesh,Delivered,,20,4
573744,111037,2025-12-12 00:00:00,Mumbai,Uttar Pradesh,Delivered,NONE,15,5
573745,104145,2026-03-19 00:00:00,Bengaluru,Uttar Pradesh,Cancelled,,0,6
573746,111925,2026-04-22 00:00:00,Noida,Jharkhand,Delivered,,15,3
573747,102307,2025-11-25 00:00:00,Chandigarh,Telangana,Pending,,25,6
573748,100989,2026-03-22 00:00:00,Chandigarh,Haryana,Shipped,NEWUSER,10,5
573749,111585,2025-06-22 00:00:00,Pune,Tamil Nadu,Delivered,NONE,10,7
573750,114571,2025-04-01 00:00:00,Hyderabad,Madhya Pradesh,Delivered,SAVE20,10,2
573751,107106,2026-06-10 00:00:00,Patna,Jharkhand,Delivered,FESTIVE25,15,2
573752,116871,2025-05-05 00:00:00,Ranchi,Karnataka,,NONE,15,1
573753,109968,2025-04-06 00:00:00,Lucknow,Madhya Pradesh,Pending,,5,5
573754,104633,2025-09-28 00:00:00,Nagpur,Telangana,Delivered,NONE,10,4
573755,106616,2026-02-24 00:00:00,Ranchi,Chandigarh,Pending,NONE,10,3
573756,119454,2026-06-12 00:00:00,Jaipur,Haryana,Processing,FLASH15,0,3
573757,116740,2025-11-13 00:00:00,Gurgaon,Uttar Pradesh,Delivered,,0,1
573758,111071,2026-08-16 00:00:00,Ranchi,Madhya Pradesh,delivered,WELCOME10,0,15
573759,103926,2025-02-16 00:00:00,Kolkata,Haryana,Delivered,FESTIVE25,0,5
573760,100327,2025-08-13 00:00:00,Kanpur,Maharashtra,Delivered,FESTIVE25,20,5
573761,112482,2025-02-06 00:00:00,Mumbai,Chandigarh,Delivered,,20,4
573762,100077,2026-04-17 00:00:00,Nagpur,Karnataka,Delivered,,10,2
573763,118825,2025-09-11 00:00:00,Kolkata,Maharashtra,Shipped,NONE,20,2
573764,111188,2025-09-28 00:00:00,Ahmedabad,Uttar Pradesh,Delivered,NONE,0,3
573765,105621,2026-01-10 00:00:00,Indore,Delhi,Shipped,NONE,15,2
573766,103110,2025-03-07 00:00:00,Gurgaon,Madhya Pradesh,Cancelled,NONE,30,3
573767,108235,2026-06-05 00:00:00,Bengaluru,Tamil Nadu,,NEWUSER,15,7
573768,112974,2026-08-16 00:00:00,Kolkata,Maharashtra,Delivered,NONE,15,4
573769,106862,2025-05-28 00:00:00,Kanpur,Gujarat,Processing,NEWUSER,0,3
573770,103889,2025-01-16 00:00:00,Ranchi,Karnataka,Processing,NEWUSER,10,7
573771,107388,2025-04-04 00:00:00,Chandigarh,Jharkhand,Delivered,SAVE20,0,4
573772,105191,2026-07-09 00:00:00,Chennai,Uttar Pradesh,Delivered,NONE,5,3
573773,119170,2025-01-26 00:00:00,Mumbai,Rajasthan,Delivered,NONE,0,2
573774,105955,2026-01-30 00:00:00,Ahmedabad,Karnataka,Pending,FESTIVE25,20,2
573775,115289,2026-02-06 00:00:00,Lucknow,Jharkhand,Cancelled,NONE,0,3
573776,111463,2026-08-05 00:00:00,Jaipur,Haryana,Returned,FESTIVE25,0,3
573777,107843,2025-10-12 00:00:00,Lucknow,Karnataka,Delivered,NONE,0,2
573778,102470,2025-06-03 00:00:00,Mumbai,Delhi,Cancelled,NONE,0,3
573779,110860,2026-07-26 00:00:00,Patna,Maharashtra,Delivered,WELCOME10,0,3
573780,105480,2025-05-21 00:00:00,Lucknow,Maharashtra,Delivered,,30,2
573781,101707,2025-06-17 00:00:00,Delhi,Telangana,Delivered,WELCOME10,0,3
573782,115532,2026-02-18 00:00:00,Lucknow,Madhya Pradesh,Delivered,FLASH15,5,4
573783,115393,2026-06-11 00:00:00,Kanpur,Telangana,Shipped,NEWUSER,0,2
573784,109142,2025-01-18 00:00:00,Surat,Gujarat,,FLASH15,20,4
573785,114925,2025-10-16 00:00:00,Mumbai,Gujarat,Delivered,FLASH15,30,3
573786,109122,2026-04-04 00:00:00,Mumbai,Tamil Nadu,Delivered,NONE,5,3
573787,100540,2025-12-18 00:00:00,Surat,Madhya Pradesh,Pending,SAVE20,15,3
573788,104613,2026-06-21 00:00:00,Surat,Madhya Pradesh,Shipped,FESTIVE25,20,2
573789,113510,2026-07-03 00:00:00,Patna,Maharashtra,Delivered,FESTIVE25,0,2
573790,114098,2026-04-16 00:00:00,Bhopal,Chandigarh,Delivered,WELCOME10,0,4
573791,101651,2025-09-19 00:00:00,Delhi,Telangana,delivered,FLASH15,25,1
573792,109892,2025-02-05 00:00:00,Hyderabad,Maharashtra,Returned,NEWUSER,15,3
573793,110201,2025-12-24 00:00:00,Mumbai,Karnataka,Delivered,,10,2
573794,115496,2026-06-01 00:00:00,Bhopal,Madhya Pradesh,CANCELLED,NONE,0,4
573795,108685,2026-03-17 00:00:00,Surat,Jharkhand,Delivered,FLASH15,0,5
573796,101638,2025-08-07 00:00:00,Ahmedabad,Maharashtra,Processing,,15,7
573797,117723,2026-08-09 00:00:00,Gurgaon,Uttar Pradesh,Shipped,WELCOME10,10,5
573798,107485,2025-03-25 00:00:00,Kolkata,West Bengal,Shipped,FLASH15,0,1
573799,116239,2026-06-30 00:00:00,Chandigarh,Uttar Pradesh,Delivered,NEWUSER,0,6
573800,100156,2025-01-22 00:00:00,Kolkata,Maharashtra,Delivered,,0,5
573801,112351,2025-10-08 00:00:00,Chandigarh,Maharashtra,Delivered,SAVE20,0,3
573802,108450,2025-05-25 00:00:00,Noida,Rajasthan,Cancelled,FESTIVE25,5,15
573803,102031,2025-09-13 00:00:00,Bhopal,Delhi,Delivered,NONE,15,6
573804,106053,2025-03-03 00:00:00,Pune,Haryana,Shipped,WELCOME10,0,3
573805,103715,2025-04-06 00:00:00,Patna,Gujarat,Delivered,NONE,5,4
573806,118905,2025-02-09 00:00:00,Pune,West Bengal,Delivered,SAVE20,15,1
573807,115521,2025-01-15 00:00:00,Nagpur,Telangana,Delivered,FLASH15,15,5
573808,116235,2026-06-26 00:00:00,Patna,Telangana,Cancelled,NONE,5,2
573809,100054,2025-04-24 00:00:00,Nagpur,Maharashtra,Returned,NONE,0,1
573810,118433,2025-05-15 00:00:00,Patna,Haryana,Shipped,,10,3
573811,115830,2025-12-24 00:00:00,Indore,Maharashtra,Delivered,NEWUSER,15,6
573812,111617,2025-06-15 00:00:00,Mumbai,Chandigarh,Delivered,,15,4
573813,115707,2025-05-30 00:00:00,Bhopal,Gujarat,Shipped,NONE,0,2
573814,999999,2025-06-01 00:00:00,Bengaluru,Telangana,Delivered,SAVE20,15,2
573815,110751,2025-12-26 00:00:00,Ranchi,Rajasthan,Delivered,FLASH15,10,2
573816,110977,2026-06-01 00:00:00,Bengaluru,Telangana,Cancelled,FESTIVE25,0,3
573817,105544,2025-06-29 00:00:00,Mumbai,Karnataka,Delivered,NONE,0,2
573818,102263,2025-10-25 00:00:00,Patna,Bihar,Delivered,NONE,15,1
573819,105149,2026-03-13 00:00:00,Bhopal,Tamil Nadu,Delivered,NONE,5,6
573820,102472,2025-08-17 00:00:00,Bengaluru,Rajasthan,Shipped,,20,2
573821,107841,2025-02-22 00:00:00,Surat,Gujarat,Delivered,NONE,0,2
573822,117794,2025-01-14 00:00:00,Nagpur,Tamil Nadu,Delivered,FESTIVE25,5,6
573823,105457,2025-12-11 00:00:00,Patna,Bihar,Processing,,0,6
573824,104278,2026-03-10 00:00:00,Nagpur,Uttar Pradesh,Delivered,SAVE20,5,3
573825,118228,2025-04-27 00:00:00,Bhopal,Uttar Pradesh,Pending,FLASH15,5,1
573826,107643,2025-10-12 00:00:00,Surat,Uttar Pradesh,Shipped,NONE,15,4
573827,117790,2026-01-27 00:00:00,Kanpur,Rajasthan,Pending,WELCOME10,0,5
573828,107622,2025-02-16 00:00:00,Noida,Jharkhand,Shipped,NONE,15,4
573829,114615,2026-05-04 00:00:00,Indore,Delhi,Delivered,NONE,0,3
573830,104616,2026-04-28 00:00:00,Bengaluru,Madhya Pradesh,Processing,NONE,0,2
573831,119556,2025-03-28 00:00:00,Jaipur,Karnataka,Processing,NONE,0,10
573832,106184,2026-03-09 00:00:00,Surat,Chandigarh,Delivered,NEWUSER,5,3
573833,101937,2026-05-02 00:00:00,Ranchi,Karnataka,Delivered,NONE,20,3
573834,114545,2025-12-27 00:00:00,Hyderabad,Gujarat,Pending,NONE,0,3
573835,102235,2026-01-09 00:00:00,Mumbai,Haryana,Delivered,,0,4
573836,117721,2026-04-28 00:00:00,Lucknow,Jharkhand,Delivered,NONE,0,3
573837,101141,2026-04-14 00:00:00,Gurgaon,Telangana,Delivered,NONE,15,7
573838,111093,2025-04-07 00:00:00,Kanpur,Rajasthan,Delivered,,0,3
573839,107117,2025-03-21 00:00:00,Lucknow,Gujarat,Delivered,FLASH15,15,3
573840,105338,2025-02-12 00:00:00,Mumbai,Telangana,Processing,NEWUSER,0,7
573841,111496,2026-02-22 00:00:00,Patna,Chandigarh,Delivered,SAVE20,10,3
573842,106294,2026-02-25 00:00:00,Pune,Madhya Pradesh,Delivered,WELCOME10,20,3
573843,117797,2026-01-20 00:00:00,Noida,Rajasthan,Cancelled,NEWUSER,15,2
573844,110169,2026-06-08 00:00:00,Jaipur,Madhya Pradesh,Delivered,NONE,15,5
573845,103210,2025-08-12 00:00:00,Noida,Maharashtra,Delivered,NONE,5,2
573846,108618,2025-02-24 00:00:00,Noida,Delhi,Delivered,NONE,15,5
573847,107730,2025-11-07 00:00:00,Hyderabad,Maharashtra,Shipped,FLASH15,20,15
573848,101029,2025-08-13 00:00:00,Delhi,Tamil Nadu,Delivered,NONE,0,3
573849,106157,2025-01-03 00:00:00,Noida,Madhya Pradesh,Delivered,,20,4
573850,114130,2026-08-09 00:00:00,Bhopal,Maharashtra,Delivered,NONE,0,4
573851,109060,2025-02-14 00:00:00,Nagpur,Karnataka,Delivered,NEWUSER,5,2
573852,115466,2025-01-31 00:00:00,Bengaluru,Gujarat,Delivered,NONE,20,2
573853,114761,2025-12-11 00:00:00,Bhopal,Maharashtra,Pending,WELCOME10,0,2
573854,119622,2026-03-17 00:00:00,Ranchi,Uttar Pradesh,Shipped,NONE,10,2
573855,107956,2025-05-27 00:00:00,Bhopal,West Bengal,Delivered,SAVE20,20,4
573856,113772,2026-06-19 00:00:00,Nagpur,Uttar Pradesh,Delivered,,0,3
573857,115011,2025-12-24 00:00:00,Indore,Maharashtra,Delivered,NONE,15,5
573858,100178,2025-03-07 00:00:00,Bengaluru,Maharashtra,Returned,NONE,0,3
573859,102672,2026-03-05 00:00:00,Kolkata,Uttar Pradesh,Returned,FLASH15,15,1
573860,115968,2025-03-23 00:00:00,Bhopal,Madhya Pradesh,Shipped,FLASH15,5,1
573861,118007,2026-02-17 00:00:00,Chennai,Telangana,Shipped,SAVE20,20,2
573862,107853,2026-07-04 00:00:00,Noida,Madhya Pradesh,Cancelled,NONE,20,5
573863,101899,2026-06-12 00:00:00,Nagpur,Madhya Pradesh,,NONE,0,3
573864,105390,2025-03-19 00:00:00,Kolkata,Uttar Pradesh,Delivered,NONE,0,1
573865,109467,2025-07-21 00:00:00,Ahmedabad,Chandigarh,Cancelled,WELCOME10,10,2
573866,118174,2026-07-20 00:00:00,Ranchi,Uttar Pradesh,Delivered,FESTIVE25,10,4
573867,113240,2025-07-28 00:00:00,Bhopal,Gujarat,Delivered,FLASH15,15,2
573868,115312,2025-06-21 00:00:00,Bengaluru,Uttar Pradesh,Delivered,NONE,20,3
573869,113385,2026-02-23 00:00:00,Ranchi,Uttar Pradesh,Cancelled,,0,6
573870,110171,2025-01-31 00:00:00,Indore,Gujarat,Delivered,NEWUSER,0,15
573871,102695,2025-07-21 00:00:00,Delhi,Jharkhand,Returned,WELCOME10,0,2
573872,107540,2025-09-24 00:00:00,Chandigarh,Delhi,Returned,,15,4
573873,107535,2026-08-22 00:00:00,Ranchi,West Bengal,Delivered,NONE,0,3
573874,119922,2025-11-30 00:00:00,Mumbai,Rajasthan,Delivered,NONE,0,-3
573875,116490,2025-03-05 00:00:00,Ranchi,Haryana,Delivered,NONE,30,1
573876,106452,2026-06-29 00:00:00,Noida,Haryana,Delivered,NONE,0,2
573877,109568,2025-05-03 00:00:00,Hyderabad,Delhi,delivered,NONE,25,2
573878,115467,2026-07-08 00:00:00,Lucknow,Delhi,Shipped,NONE,5,6
573879,107022,2025-06-26 00:00:00,Chandigarh,Haryana,,FLASH15,15,4
573880,109268,2026-03-30 00:00:00,Surat,Uttar Pradesh,Delivered,NONE,0,5
573881,117103,2025-09-08 00:00:00,Kanpur,Maharashtra,Delivered,NONE,20,6
573882,106353,2025-10-20 00:00:00,Patna,Maharashtra,Delivered,NONE,20,3
573883,116406,2026-02-06 00:00:00,Delhi,Maharashtra,Processing,NONE,15,2
573884,108209,2025-05-16 00:00:00,Noida,Gujarat,Pending,SAVE20,20,3
573885,106345,2025-01-22 00:00:00,Ahmedabad,Madhya Pradesh,Delivered,WELCOME10,30,5
573886,107720,2026-03-07 00:00:00,Patna,Uttar Pradesh,Processing,WELCOME10,10,3
573887,114696,2026-07-13 00:00:00,Patna,Chandigarh,Delivered,FLASH15,30,3
573888,110468,2025-08-18 00:00:00,Hyderabad,Madhya Pradesh,Delivered,FLASH15,0,5
573889,109633,2026-03-14 00:00:00,Jaipur,West Bengal,Delivered,NONE,0,2
573890,104049,2026-02-27 00:00:00,Pune,Haryana,Shipped,NONE,15,2
573891,106023,2026-03-09 00:00:00,Noida,Uttar Pradesh,Pending,NONE,0,2
573892,115014,2025-02-05 00:00:00,Delhi,Karnataka,Delivered,FLASH15,30,2
573893,118555,2026-04-18 00:00:00,Bhopal,Jharkhand,Shipped,FLASH15,0,3
573894,113564,2025-05-27 00:00:00,Bhopal,Gujarat,delivered,SAVE20,25,4
573895,107517,2025-11-08 00:00:00,Bengaluru,Madhya Pradesh,Shipped,,20,4
573896,107503,2025-07-21 00:00:00,Pune,Telangana,Delivered,FLASH15,0,2
573897,116466,2025-05-31 00:00:00,Mumbai,Haryana,Returned,NEWUSER,5,2
573898,110464,2026-03-10 00:00:00,Lucknow,Maharashtra,Delivered,NEWUSER,15,7
573899,101374,2025-11-12 00:00:00,Ranchi,Jharkhand,Cancelled,SAVE20,30,1
573900,116809,2026-02-18 00:00:00,Ranchi,Maharashtra,Delivered,FESTIVE25,0,3
573901,100342,2025-12-23 00:00:00,Ahmedabad,Haryana,Processing,NONE,20,4
573902,116279,2025-07-02 00:00:00,Jaipur,Gujarat,Delivered,NONE,20,10
