payment_id,order_id,payment_date,payment_method,payment_status,amount
773236,530326,2025-06-30 00:00:00,COD,Success,8778.77
773237,534584,2025-05-27 00:00:00,Debit Card,Success,28024.67
773238,550286,2025-08-10 00:00:00,,Pending,7393.29
773239,556978,2026-01-23 00:00:00,COD,Success,74875.27
773240,581220,2025-07-26 00:00:00,UPI,Success,58904.03
773241,516241,2025-07-17 00:00:00,Credit Card,Success,15410.67
773242,542499,2026-08-02 00:00:00,COD,Success,45104.83
773243,510165,2025-10-03 00:00:00,Debit Card,Refunded,70608.25
773244,559722,2025-10-04 00:00:00,Net Banking,success,16530.08
773245,534037,2025-08-03 00:00:00,Credit Card,Success,11479.6
773246,567117,2025-02-05 00:00:00,UPI,Success,57324.35
773247,533222,2026-03-15 00:00:00,UPI,Success,44219.95
773248,548497,2025-05-14 00:00:00,Debit Card,Success,68233.51
773249,579676,2026-03-08 00:00:00,UPI,Success,65740.65
773250,567934,2025-12-12 00:00:00,UPI,Success,25308.24
773251,562010,2025-02-21 00:00:00,Credit Card,Success,8367.22
773252,591166,2026-07-30 00:00:00,Wallet,Success,51809.55
773253,572851,2026-03-18 00:00:00,Credit Card,Success,23130.21
773254,551108,2025-08-28 00:00:00,COD,Refunded,35232.43
773255,570471,2025-08-23 00:00:00,upi,Pending,25295.67
773256,544644,2025-08-16 00:00:00,UPI,Success,22605.45
773257,565733,2025-01-03 00:00:00,,Success,38886.74
773258,521595,2026-06-05 00:00:00,Debit Card,Refunded,53993.46
773259,563693,2025-08-20 00:00:00,Cash on Delivery,Failed,32570.92
773260,584473,2025-06-19 00:00:00,COD,Success,70258.97
773261,589404,2026-04-06 00:00:00,UPI,Pending,29516.4
773262,500067,2025-01-01 00:00:00,UPI,Success,27683.79
773263,599078,2025-03-31 00:00:00,UPI,Success,66101.11
773264,579869,2025-07-16 00:00:00,Debit Card,Success,55020.28
773265,557046,2025-07-25 00:00:00,COD,Success,1139.99
773266,506364,2025-03-21 00:00:00,Credit Card,Success,44098.36
773267,503891,2026-01-24 00:00:00,upi,Success,44564.03
773268,539662,2025-02-23 00:00:00,upi,Success,63964.33
773269,502930,2026-06-19 00:00:00,UPI,Failed,5473.36
773270,555336,2025-09-11 00:00:00,COD,Success,40619.85
773271,568725,2025-07-08 00:00:00,Wallet,Success,19259.27
773272,536111,2025-12-04 00:00:00,COD,Pending,65202.19
773273,515196,2026-07-06 00:00:00,Debit Card,Pending,11234.16
773274,570941,2025-11-06 00:00:00,Cash on Delivery,Success,71448.96
773275,591064,2025-05-05 00:00:00,Wallet,Success,13152.38
773276,565490,2025-09-05 00:00:00,COD,Failed,56642.52
773277,592792,2025-11-26 00:00:00,Net Banking,Success,20825.08
773278,588327,2025-09-02 00:00:00,Debit Card,Success,76382.5
773279,505657,2025-10-06 00:00:00,UPI,success,12513.79
773280,583288,2026-03-16 00:00:00,upi,Success,26656.65
773281,592198,2026-02-07 00:00:00,Net Banking,Pending,40287.55
773282,559896,2025-08-26 00:00:00,Wallet,Success,26164.64
773283,523543,2025-05-27 00:00:00,Debit Card,Success,38891.3
773284,505478,2026-07-09 00:00:00,Debit Card,Failed,20063.31
773285,523053,2025-12-08 00:00:00,Wallet,Success,57917.53
773286,507595,2025-12-15 00:00:00,COD,Success,30269.85
773287,520359,2025-07-31 00:00:00,Wallet,Pending,16496.77
773288,537558,2025-06-27 00:00:00,Debit Card,Success,19425.14
773289,571574,2025-09-01 00:00:00,UPI,Success,74438.36
773290,518246,2025-02-12 00:00:00,UPI,Pending,47140.81
773291,531222,2025-02-18 00:00:00,UPI,Failed,40148.29
773292,567210,2025-04-09 00:00:00,Credit Card,Success,40423.67
773293,554674,2025-11-25 00:00:00,Net Banking,Success,9345.57
773294,554443,2025-10-20 00:00:00,Credit Card,Pending,22460.79
773295,598272,2026-09-03 00:00:00,Debit Card,Refunded,71051.45
773296,563368,2026-02-16 00:00:00,Net Banking,Success,20029.93
773297,529129,2025-09-21 00:00:00,UPI,success,75772.76
773298,587314,2026-03-19 00:00:00,Credit Card,Success,62059.4
773299,517901,2025-04-09 00:00:00,Net Banking,Pending,17004.75
773300,535940,2025-10-14 00:00:00,Debit Card,Success,43357.92
773301,596965,2025-01-19 00:00:00,Credit Card,Success,46114.95
773302,570509,2026-07-01 00:00:00,UPI,Refunded,57492.2
773303,511666,2025-07-21 00:00:00,COD,Success,13666.84
773304,545021,2026-08-23 00:00:00,UPI,Refunded,10651.71
773305,596407,2026-05-26 00:00:00,Net Banking,Success,13936.24
773306,590358,2026-02-28 00:00:00,COD,Success,77536.8
773307,583967,2025-05-24 00:00:00,COD,Pending,39146.15
773308,554578,2025-11-18 00:00:00,upi,Success,30443.75
773309,583528,2025-02-08 00:00:00,UPI,Success,1657.15
773310,598396,2026-05-04 00:00:00,Credit Card,Success,57187.08
773311,570160,2026-01-18 00:00:00,Net Banking,Success,26069.49
773312,548445,2025-01-14 00:00:00,Debit Card,Refunded,40167.19
773313,514551,2026-06-14 00:00:00,Credit Card,Success,76680.11
773314,532473,2025-08-07 00:00:00,COD,Success,69922.44
773315,577408,2025-10-18 00:00:00,UPI,Success,4419.77
773316,538978,2026-04-03 00:00:00,UPI,Success,55086.39
773317,570648,2026-06-24 00:00:00,UPI,Success,64035.87
773318,599544,2025-04-21 00:00:00,Cash on Delivery,Failed,48427.81
773319,590623,2026-03-04 00:00:00,UPI,Pending,63302.89
773320,524596,2025-02-26 00:00:00,Net Banking,Success,71537.47
773321,556194,2026-08-09 00:00:00,,Refunded,47464.74
773322,538018,2025-07-21 00:00:00,Credit Card,Success,62417.28
773323,582094,2025-03-20 00:00:00,Credit Card,Pending,67206.82
773324,545357,2025-10-12 00:00:00,UPI,Refunded,66804.89
773325,522623,2026-02-06 00:00:00,UPI,Success,40605.7
773326,523122,2025-09-11 00:00:00,UPI,Success,70967.27
773327,569892,2025-04-17 00:00:00,Wallet,Success,5534.99
773328,538967,2025-09-12 00:00:00,,Failed,34812.94
773329,540537,2025-07-04 00:00:00,COD,Success,6401.86
773330,575728,2025-09-24 00:00:00,Debit Card,Success,40682.28
773331,561269,2026-08-11 00:00:00,UPI,Success,44191.0
773332,529268,2025-04-10 00:00:00,Cash on Delivery,Success,57160.43
773333,573947,2025-02-27 00:00:00,UPI,Success,71080.96
773334,558999,2025-11-06 00:00:00,UPI,Failed,6347.75
773335,581905,2025-05-30 00:00:00,Debit Card,Success,36013.97
773336,530060,2025-11-25 00:00:00,UPI,Success,69344.33
773337,534511,2026-05-10 00:00:00,Credit Card,Success,33307.73
773338,574234,2026-04-24 00:00:00,COD,Success,10354.33
773339,543425,2026-07-01 00:00:00,Debit Card,Success,46431.96
773340,589115,2025-09-23 00:00:00,UPI,Success,79445.8
773341,522004,2025-11-14 00:00:00,COD,Success,68284.66
773342,554516,2025-03-27 00:00:00,COD,Failed,5899.29
773343,553264,2026-06-08 00:00:00,Debit Card,Failed,37330.43
773344,556755,2025-08-25 00:00:00,Debit Card,Success,39228.63
773345,521781,2026-05-21 00:00:00,Credit Card,Success,40947.17
773346,513279,2025-03-10 00:00:00,COD,Success,31278.44
773347,576075,2025-04-30 00:00:00,COD,Success,20270.33
773348,592361,2025-07-19 00:00:00,Credit Card,Success,31561.15
773349,596273,2026-01-21 00:00:00,COD,Failed,21639.11
773350,514354,2026-07-17 00:00:00,Debit Card,Failed,50605.91
773351,594622,2025-10-02 00:00:00,Net Banking,Refunded,71998.39
773352,509107,2026-06-24 00:00:00,Credit Card,Success,57138.56
773353,583606,2025-10-31 00:00:00,upi,Success,61706.95
773354,592508,2025-05-16 00:00:00,Credit Card,Refunded,73841.93
773355,590666,2025-10-22 00:00:00,COD,Success,33803.98
773356,547670,2025-07-11 00:00:00,upi,Success,11685.21
773357,540833,2026-07-22 00:00:00,Credit Card,Success,25445.96
773358,539651,2025-10-23 00:00:00,Net Banking,Success,32117.38
773359,575692,2026-05-05 00:00:00,upi,Failed,52653.28
773360,576743,2026-06-26 00:00:00,Net Banking,success,21683.12
773361,544865,2025-11-24 00:00:00,UPI,Success,12521.58
773362,526472,2026-02-24 00:00:00,Credit Card,,40642.34
773363,560705,2025-01-11 00:00:00,Debit Card,Success,47183.59
773364,568100,2026-01-09 00:00:00,UPI,Success,30839.9
773365,543767,2026-03-20 00:00:00,Net Banking,Success,66332.58
773366,530996,2026-03-14 00:00:00,COD,Refunded,12652.94
773367,536508,2026-04-03 00:00:00,Credit Card,success,48587.46
773368,591214,2025-04-28 00:00:00,UPI,Success,57508.58
773369,575404,2026-03-30 00:00:00,Credit Card,Success,29368.27
773370,584284,2025-06-25 00:00:00,upi,Success,5635.32
773371,525659,2026-01-26 00:00:00,Credit Card,Success,12907.05
773372,543414,2025-02-18 00:00:00,UPI,Success,31433.96
773373,500562,2025-05-23 00:00:00,COD,Success,8401.25
773374,551157,2025-01-08 00:00:00,,Refunded,27827.35
773375,506766,2025-04-05 00:00:00,COD,Success,35351.84
773376,590855,not_available,COD,Success,27035.75
773377,554600,2026-07-19 00:00:00,COD,Success,10515.43
773378,534110,2026-04-05 00:00:00,COD,Pending,26924.48
773379,594352,2026-07-19 00:00:00,Debit Card,Success,4254.66
773380,578842,2025-06-30 00:00:00,COD,Success,38189.41
773381,507890,2026-07-08 00:00:00,Debit Card,Refunded,11687.42
773382,579110,2025-12-03 00:00:00,Debit Card,Refunded,16787.48
773383,576456,2026-03-21 00:00:00,Credit Card,Success,71538.05
773384,559708,2026-08-28 00:00:00,Credit Card,Success,18536.7
773385,566426,2025-11-30 00:00:00,Wallet,,18883.92
773386,544841,2026-07-08 00:00:00,UPI,Pending,64794.56
773387,595705,2025-04-28 00:00:00,Debit Card,Success,34700.26
773388,595268,2025-03-20 00:00:00,Net Banking,Success,53318.67
773389,579122,2025-03-16 00:00:00,UPI,Failed,57647.83
773390,575185,2025-11-20 00:00:00,Credit Card,Success,42229.41
773391,578298,2026-06-09 00:00:00,UPI,Pending,43678.48
773392,525176,2025-12-28 00:00:00,UPI,Success,71409.0
773393,566398,2026-03-17 00:00:00,Wallet,Success,61782.53
773394,511964,2025-04-27 00:00:00,UPI,Failed,18040.61
773395,539442,2025-04-13 00:00:00,COD,Success,47096.66
773396,560631,2025-09-04 00:00:00,UPI,Success,43523.51
773397,526162,2026-04-10 00:00:00,UPI,Refunded,10782.33
773398,561082,2025-01-01 00:00:00,Wallet,Success,63278.94
773399,538933,2025-09-23 00:00:00,UPI,,52535.27
773400,558135,2026-07-19 00:00:00,UPI,Success,78912.74
773401,520719,2026-01-27 00:00:00,Net Banking,Success,30893.79
773402,515885,2025-01-20 00:00:00,Credit Card,Success,47244.53
773403,599393,2026-07-25 00:00:00,UPI,Success,27500.58
773404,543722,2026-01-28 00:00:00,UPI,,71929.7
773405,531593,2026-02-12 00:00:00,Debit Card,Success,58981.83
773406,591316,2026-01-26 00:00:00,Debit Card,Success,71534.47
773407,503849,2025-03-05 00:00:00,Debit Card,Pending,20289.13
773408,555654,2025-01-31 00:00:00,Net Banking,Success,65350.88
773409,554915,2025-08-04 00:00:00,Debit Card,Success,78895.14
773410,519186,2026-04-01 00:00:00,Credit Card,Success,11518.85
773411,556803,2025-10-08 00:00:00,Cash on Delivery,Success,62456.32
773412,574186,2026-08-14 00:00:00,COD,Success,1446.34
773413,561645,2026-01-14 00:00:00,COD,Success,56336.21
773414,507794,2025-03-10 00:00:00,Wallet,Success,14462.07
773415,588505,2025-08-14 00:00:00,COD,Success,60925.35
773416,539147,2026-06-06 00:00:00,Credit Card,Success,28589.8
773417,559142,2025-07-14 00:00:00,Wallet,Success,75919.22
773418,501658,2026-03-14 00:00:00,COD,Success,22034.88
773419,519240,2026-02-19 00:00:00,Debit Card,Failed,41716.2
773420,563994,2025-08-02 00:00:00,upi,Pending,2503.22
773421,576728,2026-07-15 00:00:00,UPI,success,64188.36
773422,558730,2026-01-19 00:00:00,Debit Card,Success,61286.75
773423,556461,2025-05-18 00:00:00,UPI,Success,72718.14
773424,584688,2026-01-03 00:00:00,COD,Success,5985.52
773425,545859,2025-10-25 00:00:00,Debit Card,Success,33665.6
773426,566190,2026-06-12 00:00:00,COD,Success,12869.43
773427,551010,2025-11-10 00:00:00,COD,Success,28273.52
773428,596295,2026-06-16 00:00:00,Credit Card,Success,58125.54
773429,505721,2026-06-19 00:00:00,Credit Card,success,34762.87
773430,577776,2025-02-07 00:00:00,Debit Card,Success,68828.18
773431,500255,2025-02-09 00:00:00,UPI,Pending,78530.72
773432,513913,2026-01-24 00:00:00,Cash on Delivery,Refunded,71465.3
773433,551938,2026-07-14 00:00:00,UPI,Success,59918.62
773434,564330,2026-01-25 00:00:00,Debit Card,Success,3569.74
773435,521418,2025-08-27 00:00:00,COD,Failed,11825.94
773436,514356,2026-04-22 00:00:00,COD,Refunded,3510.39
773437,568490,2026-07-01 00:00:00,Credit Card,Success,23642.07
773438,536431,2025-01-31 00:00:00,UPI,success,38157.79
773439,576814,2026-02-22 00:00:00,UPI,Pending,26309.44
773440,553639,2026-05-19 00:00:00,UPI,Pending,18341.1
773441,563915,2025-06-06 00:00:00,UPI,Failed,66312.8
773442,527573,2025-02-23 00:00:00,COD,Success,34493.22
773443,538400,2026-01-24 00:00:00,UPI,Pending,27925.05
773444,517456,2025-03-18 00:00:00,Debit Card,Refunded,27043.88
773445,510716,2026-07-23 00:00:00,Credit Card,Success,73231.22
773446,522983,2025-09-10 00:00:00,Wallet,Failed,13338.79
773447,528244,2025-04-01 00:00:00,UPI,Success,29595.24
773448,567893,2025-01-03 00:00:00,Credit Card,Success,26797.98
773449,524021,2026-04-05 00:00:00,upi,Success,70802.46
773450,554438,2026-08-08 00:00:00,Cash on Delivery,Success,8780.06
773451,536850,2025-09-06 00:00:00,Debit Card,Success,40022.49
773452,550552,2025-11-09 00:00:00,COD,success,21504.89
773453,542685,2025-06-01 00:00:00,UPI,Success,999999.0
773454,556396,2025-03-15 00:00:00,UPI,Success,21292.6
773455,528440,2025-08-13 00:00:00,Debit Card,Failed,51189.08
773456,593871,2025-08-03 00:00:00,UPI,Failed,28465.84
773457,570129,2026-07-25 00:00:00,Debit Card,Success,69925.43
773458,593732,2025-01-03 00:00:00,Net Banking,Success,61529.77
773459,581778,2025-12-27 00:00:00,UPI,Failed,11556.34
773460,575154,2025-11-02 00:00:00,Credit Card,Success,32149.53
773461,569556,2025-11-18 00:00:00,Credit Card,Success,33302.51
773462,552591,2025-04-25 00:00:00,Net Banking,Success,50279.81
773463,545564,2025-03-21 00:00:00,UPI,Success,45080.94
773464,569275,2025-04-13 00:00:00,UPI,Pending,73144.12
773465,566514,2025-03-26 00:00:00,UPI,Failed,6518.6
773466,591941,2025-06-23 00:00:00,UPI,Success,8464.67
773467,583624,2025-01-05 00:00:00,Net Banking,Success,30608.61
773468,534399,2026-05-10 00:00:00,Wallet,Success,30250.99
773469,568881,2026-05-23 00:00:00,UPI,Refunded,34751.82
773470,567712,2026-08-04 00:00:00,UPI,Success,30265.21
773471,509857,2026-04-08 00:00:00,Net Banking,Success,35869.62
773472,591419,2026-02-24 00:00:00,Debit Card,Failed,42858.87
773473,543664,2026-05-15 00:00:00,Credit Card,Success,37009.98
773474,560758,2026-03-12 00:00:00,UPI,Success,29522.89
773475,578335,2025-11-26 00:00:00,Credit Card,Failed,42453.12
773476,555449,2025-10-28 00:00:00,Cash on Delivery,Success,3908.1
773477,540905,2025-01-07 00:00:00,Credit Card,Success,426.81
773478,505242,2026-08-31 00:00:00,upi,Success,67375.11
773479,589875,2025-05-19 00:00:00,UPI,Success,29727.74
773480,502697,2026-02-17 00:00:00,UPI,Success,54660.6
773481,514256,2025-10-17 00:00:00,Credit Card,Success,69557.44
773482,574990,2026-03-27 00:00:00,upi,Success,23344.47
773483,570632,2025-11-29 00:00:00,UPI,Success,63914.23
773484,577788,2026-01-09 00:00:00,Debit Card,Refunded,6686.89
773485,573125,2025-07-27 00:00:00,Credit Card,Success,1253.43
773486,545749,2025-10-01 00:00:00,Credit Card,Success,7809.75
773487,545199,2025-10-28 00:00:00,UPI,success,10291.96
773488,598568,2026-03-16 00:00:00,Cash on Delivery,Success,46620.82
773489,517453,2025-01-20 00:00:00,UPI,Success,62515.08
773490,516618,2026-08-28 00:00:00,,Failed,60349.38
773491,515821,2026-08-28 00:00:00,Wallet,Success,2703.03
773492,545479,2025-04-26 00:00:00,Net Banking,Success,-500.0
773493,522621,2026-04-16 00:00:00,UPI,Success,44777.49
773494,553838,2026-06-06 00:00:00,Debit Card,Success,9458.92
773495,561015,2025-03-22 00:00:00,Credit Card,Pending,22448.63
773496,564900,2026-02-26 00:00:00,COD,Success,76969.31
773497,505554,2026-01-23 00:00:00,,Success,59426.38
773498,553520,2025-06-21 00:00:00,UPI,Success,5619.13
773499,519465,2025-10-26 00:00:00,Credit Card,Success,37678.27
773500,583518,2025-12-24 00:00:00,Credit Card,Pending,41308.75
773501,582920,2025-07-11 00:00:00,,Success,51266.48
773502,504342,2025-05-27 00:00:00,Net Banking,Success,
773503,564208,2026-06-05 00:00:00,UPI,Success,1057.28
773504,570958,2026-01-03 00:00:00,UPI,Success,78233.36
773505,538663,2026-07-22 00:00:00,UPI,Refunded,74533.59
773506,520552,2025-11-14 00:00:00,UPI,Success,68705.65
773507,505847,2026-07-10 00:00:00,Wallet,success,30172.34
773508,503326,2026-02-02 00:00:00,Debit Card,Success,44758.07
773509,585931,2026-02-26 00:00:00,COD,Success,36755.31
773510,563452,2025-09-11 00:00:00,COD,Success,60916.7
773511,594060,2025-10-07 00:00:00,UPI,Success,1592.93
773512,551279,2025-01-04 00:00:00,Net Banking,Success,17908.72
773513,556084,2025-05-04 00:00:00,Credit Card,Success,27343.35
773514,551355,2025-01-27 00:00:00,Wallet,Success,13404.08
773515,589995,2025-10-25 00:00:00,upi,Success,2771.0
773516,594825,2025-11-10 00:00:00,Credit Card,Success,7282.29
773517,527098,2025-10-21 00:00:00,Credit Card,Pending,55237.11
773518,572710,2025-12-16 00:00:00,UPI,Success,68995.67
773519,557001,2026-03-28 00:00:00,Net Banking,Refunded,51589.9
773520,583889,2025-08-01 00:00:00,UPI,Failed,57538.74
773521,543699,2025-04-12 00:00:00,Credit Card,Success,23755.96
773522,553786,2025-07-27 00:00:00,Net Banking,Success,43059.61
773523,520889,2026-07-01 00:00:00,COD,Success,18540.53
773524,527077,2025-01-27 00:00:00,,Success,42463.08
773525,501423,2025-07-08 00:00:00,,Success,4535.42
773526,534061,2026-04-10 00:00:00,Wallet,Success,14166.37
773527,531595,2025-09-08 00:00:00,UPI,,72823.13
773528,529769,2025-06-01 00:00:00,Credit Card,Failed,26750.42
773529,554064,2025-07-03 00:00:00,UPI,Success,52133.51
773530,549452,2026-05-06 00:00:00,Credit Card,Success,72888.59
773531,550960,2026-02-10 00:00:00,UPI,Success,35958.42
773532,536880,2025-01-19 00:00:00,Wallet,Failed,55117.34
773533,534319,2025-08-08 00:00:00,,Success,24271.99
773534,575364,2026-04-28 00:00:00,COD,Success,8524.58
773535,587395,2025-08-30 00:00:00,Credit Card,Success,32200.67
773536,579734,2026-04-18 00:00:00,Credit Card,Success,53424.13
773537,582683,2026-03-25 00:00:00,Cash on Delivery,Pending,38751.1
773538,505066,2025-12-31 00:00:00,Credit Card,Success,55983.13
773539,594466,2025-08-20 00:00:00,Credit Card,Success,16436.24
773540,516911,2025-11-13 00:00:00,COD,Failed,1311.75
773541,589249,2026-02-14 00:00:00,COD,Success,23789.32
773542,520492,2026-07-17 00:00:00,UPI,Success,78599.88
773543,507721,2026-02-10 00:00:00,COD,Success,26714.93
773544,515550,2025-11-02 00:00:00,Credit Card,Success,33673.06
773545,512544,2026-08-31 00:00:00,UPI,Success,24054.71
773546,545858,2026-08-25 00:00:00,Credit Card,Success,63004.84
773547,542358,2026-03-17 00:00:00,upi,Failed,17529.78
773548,544407,2026-06-24 00:00:00,Debit Card,Success,5694.67
773549,528358,2025-06-26 00:00:00,UPI,Success,31004.39
773550,525683,2025-10-29 00:00:00,UPI,Success,71777.03
773551,546774,2025-06-17 00:00:00,UPI,success,40824.13
773552,513630,2025-03-23 00:00:00,UPI,Success,15504.67
773553,518320,2026-05-12 00:00:00,Net Banking,Success,22902.22
773554,523694,2026-01-27 00:00:00,COD,Success,57588.59
773555,597119,2026-03-07 00:00:00,UPI,Success,24664.15
773556,514568,2026-02-02 00:00:00,UPI,Success,79282.33
773557,500382,2025-09-04 00:00:00,Credit Card,Success,16811.56
773558,513645,2025-04-26 00:00:00,UPI,Success,24521.74
773559,526130,2025-11-10 00:00:00,UPI,Success,67566.79
773560,527376,2025-01-30 00:00:00,UPI,Success,31541.38
773561,503779,2025-07-27 00:00:00,Credit Card,Success,77944.69
773562,505135,2026-02-27 00:00:00,,Success,43511.56
773563,591847,2025-05-10 00:00:00,UPI,Success,61104.29
773564,584544,2026-08-25 00:00:00,UPI,Success,16694.83
773565,500258,2026-01-11 00:00:00,UPI,Refunded,4111.99
773566,583089,2025-08-30 00:00:00,UPI,Success,51942.19
773567,540189,2025-06-25 00:00:00,UPI,Success,24521.38
773568,569884,2025-07-20 00:00:00,COD,Success,7448.9
773569,575778,2025-03-29 00:00:00,Credit Card,Refunded,49426.27
773570,566650,2025-01-26 00:00:00,COD,Success,52873.79
773571,562397,2026-08-30 00:00:00,Cash on Delivery,Success,34869.25
773572,517316,2025-02-22 00:00:00,Debit Card,Success,50178.44
773573,526043,2025-12-12 00:00:00,Credit Card,Success,9042.22
773574,569909,2026-06-08 00:00:00,COD,Success,56791.04
773575,555606,2025-09-26 00:00:00,Credit Card,Pending,15727.86
773576,519354,2025-12-05 00:00:00,Debit Card,Success,-500.0
773577,598560,2025-03-18 00:00:00,COD,success,45031.12
773578,560788,2025-04-07 00:00:00,UPI,Success,17559.73
773579,566686,2025-03-11 00:00:00,Net Banking,Success,42489.08
773580,510737,2025-05-23 00:00:00,Debit Card,Failed,47375.15
773581,577871,2025-09-25 00:00:00,Credit Card,Failed,44782.27
773582,505973,2025-12-07 00:00:00,Credit Card,Success,2011.24
773583,502675,2026-04-02 00:00:00,Wallet,Success,75764.34
773584,515012,2025-12-30 00:00:00,UPI,Pending,52064.4
773585,550357,2025-10-01 00:00:00,UPI,Pending,8024.47
773586,511709,2025-01-23 00:00:00,Debit Card,Success,31787.6
773587,562516,2026-03-08 00:00:00,UPI,Success,17211.77
773588,546737,2026-07-29 00:00:00,COD,,64614.13
773589,507319,2025-06-20 00:00:00,Credit Card,Success,22353.5
773590,598027,2025-09-19 00:00:00,,Refunded,29272.12
773591,539390,2025-10-30 00:00:00,Debit Card,Success,74954.53
773592,599844,2025-05-15 00:00:00,Credit Card,Refunded,34333.88
773593,565021,2026-07-23 00:00:00,Credit Card,Success,18775.12
773594,592684,2025-06-04 00:00:00,Debit Card,Success,4573.47
773595,597198,2025-09-14 00:00:00,Debit Card,Refunded,45454.0
773596,554607,2025-08-20 00:00:00,Debit Card,success,13857.74
773597,546282,2025-04-12 00:00:00,UPI,Success,6210.37
773598,547790,2025-11-02 00:00:00,Credit Card,Failed,8697.26
773599,503640,2025-01-30 00:00:00,Debit Card,Success,23248.81
773600,559954,2025-04-12 00:00:00,Credit Card,Refunded,15903.33
773601,511117,2025-11-12 00:00:00,UPI,Success,40858.77
773602,575299,2025-01-04 00:00:00,Credit Card,Failed,59624.51
773603,572901,2026-05-13 00:00:00,COD,Success,18890.4
773604,521315,2025-05-01 00:00:00,COD,Success,69291.35
773605,549552,2025-12-25 00:00:00,UPI,,19811.56
773606,598192,2026-06-06 00:00:00,COD,Pending,77606.23
773607,501987,2025-07-19 00:00:00,COD,Success,12087.33
773608,597313,2025-01-04 00:00:00,Debit Card,Success,54354.06
773609,508286,2026-08-02 00:00:00,Debit Card,Success,20024.64
773610,565009,2026-06-06 00:00:00,UPI,Success,17749.46
773611,562295,2025-05-11 00:00:00,Credit Card,Success,31106.64
773612,540631,2025-02-17 00:00:00,Net Banking,Refunded,58698.75
773613,561651,2025-06-24 00:00:00,UPI,Success,74140.99
773614,531367,2025-04-28 00:00:00,UPI,Pending,70623.79
773615,585557,2025-07-30 00:00:00,,Success,35001.16
773616,534424,2025-03-15 00:00:00,UPI,Success,26932.4
773617,557304,2025-12-21 00:00:00,UPI,Success,25390.08
773618,505295,2025-11-19 00:00:00,UPI,Failed,76797.75
773619,553254,2026-06-13 00:00:00,Cash on Delivery,Success,6056.55
773620,521790,2025-08-06 00:00:00,Credit Card,Refunded,33075.78
773621,537905,2025-11-07 00:00:00,UPI,Success,31750.28
773622,574521,2025-03-21 00:00:00,,Success,70624.65
773623,521096,2026-05-01 00:00:00,upi,Failed,72112.1
773624,500615,2026-04-12 00:00:00,Credit Card,Pending,5429.38
773625,599678,2026-03-20 00:00:00,Debit Card,Refunded,3290.77
773626,558553,2025-10-26 00:00:00,Wallet,Success,
773627,593628,2025-01-05 00:00:00,UPI,Failed,13971.87
773628,537059,2025-08-06 00:00:00,Net Banking,Success,35231.92
773629,506888,2026-01-27 00:00:00,UPI,Success,62239.12
773630,536469,2026-06-01 00:00:00,Credit Card,Success,17992.12
773631,558833,2026-03-22 00:00:00,UPI,Success,34356.25
773632,583212,2025-11-27 00:00:00,UPI,Success,3060.63
773633,558347,2026-05-04 00:00:00,UPI,Pending,12086.66
773634,588239,2026-05-31 00:00:00,Net Banking,Success,41871.31
773635,565070,2025-09-21 00:00:00,Debit Card,Refunded,63896.3
773636,537146,2026-02-14 00:00:00,UPI,Failed,54672.89
773637,533747,2026-05-21 00:00:00,Credit Card,Success,63622.21
773638,529182,2025-11-21 00:00:00,Credit Card,Pending,30841.06
773639,556222,2026-03-03 00:00:00,upi,Pending,68262.82
773640,550396,2026-07-07 00:00:00,Credit Card,Success,11857.17
773641,546086,2026-05-30 00:00:00,Debit Card,Success,4358.63
773642,504897,2025-02-15 00:00:00,Credit Card,Success,2180.74
773643,516520,2026-05-08 00:00:00,COD,Refunded,8213.39
773644,525026,2025-11-14 00:00:00,COD,Success,73078.98
773645,595186,2026-02-11 00:00:00,,Success,38446.92
773646,522458,2025-11-23 00:00:00,COD,Refunded,1274.97
773647,516443,2025-02-28 00:00:00,Net Banking,,77930.63
773648,522648,2025-07-24 00:00:00,Credit Card,Success,60746.37
773649,552390,2025-08-31 00:00:00,Net Banking,Success,51102.29
773650,543579,2026-05-20 00:00:00,UPI,Success,36612.55
773651,537696,2026-03-18 00:00:00,UPI,Refunded,59001.26
773652,532113,2025-06-05 00:00:00,UPI,Success,5977.52
773653,522854,2025-07-21 00:00:00,UPI,Success,5646.34
773654,561308,not_available,UPI,Success,53360.24
773655,500614,2025-07-08 00:00:00,UPI,Success,20117.33
773656,502834,2025-03-12 00:00:00,Net Banking,Success,26795.2
773657,572622,2025-04-17 00:00:00,UPI,Failed,30481.49
773658,513221,2025-06-25 00:00:00,UPI,Success,10580.97
773659,537568,2026-03-19 00:00:00,UPI,Refunded,
773660,502421,2025-07-20 00:00:00,UPI,Success,15948.52
773661,539015,2025-05-04 00:00:00,UPI,Success,79019.51
773662,545483,2025-08-20 00:00:00,upi,Success,12135.8
773663,597574,2025-10-11 00:00:00,Debit Card,Success,37808.89
773664,504222,2025-05-31 00:00:00,UPI,Success,3181.29
773665,522619,2026-02-13 00:00:00,Net Banking,Success,27343.08
773666,516033,2025-08-25 00:00:00,Debit Card,Refunded,5242.5
773667,593720,2025-04-08 00:00:00,Wallet,Success,37075.35
773668,572125,2025-04-26 00:00:00,Cash on Delivery,Success,5405.14
773669,518249,2025-07-17 00:00:00,UPI,Success,17419.92
773670,591134,2025-05-19 00:00:00,Debit Card,Pending,11712.82
773671,539481,2025-04-16 00:00:00,Debit Card,Success,41442.59
773672,501683,2025-04-18 00:00:00,Debit Card,Pending,2137.01
