order_item_id,order_id,product_id,quantity
1045526,593891,1928,2
1045527,593892,1142,2
1045528,593893,1320,2
1045529,593894,1088,1
1045530,593894,1594,2
1045531,593895,1079,2
1045532,593896,1867,4
1045533,593896,1544,1
1045534,593896,1411,3
1045535,593897,1494,1
1045536,593898,1087,5
1045537,593899,1225,2
1045538,593899,1319,1
1045539,593900,1520,2
1045540,593901,1031,1
1045541,593902,1566,1
1045542,593902,1256,2
1045543,593903,1163,2
1045544,593903,1540,1
1045545,593903,1196,1
1045546,593904,1638,3
1045547,593905,1476,1
1045548,593906,1529,3
1045549,593906,1350,2
1045550,593907,1548,1
1045551,593907,1224,4
1045552,593908,1671,1
1045553,593908,1696,1
1045554,593909,1501,1
1045555,593909,1010,3
1045556,593909,1862,3
1045557,593910,1185,4
1045558,593911,1358,4
1045559,593911,1896,3
1045560,593912,1832,2
1045561,593912,1228,1
1045562,593913,1979,2
1045563,593914,1503,4
1045564,593915,1513,1
1045565,593916,1524,3
1045566,593917,1100,2
1045567,593918,1473,2
1045568,593919,1248,10
1045569,593920,1692,1
1045570,593920,1155,1
1045571,593921,1411,1
1045572,593921,1134,1
1045573,593922,1413,2
1045574,593922,1724,1
1045575,593923,1761,1
1045576,593923,1677,1
1045577,593924,1923,1
1045578,593924,1496,5
1045579,593925,1007,1
1045580,593926,1719,2
1045581,593926,1373,1
1045582,593927,1146,1
1045583,593927,1812,5
1045584,593927,1030,3
1045585,593928,1789,3
1045586,593928,1424,1
1045587,593929,1053,2
1045588,593930,1099,2
1045589,593931,1673,1
1045590,593931,1319,1
1045591,593932,1486,0
1045592,593932,1626,2
1045593,593933,1411,1
1045594,593934,1962,1
1045595,593934,1402,2
1045596,593935,1610,1
1045597,593936,1354,1
1045598,593936,1517,1
1045599,593936,1548,5
1045600,593937,1233,1
1045601,593938,1206,2
1045602,593938,1773,4
1045603,593939,1837,1
1045604,593939,1638,1
1045605,593940,1966,1
1045606,593941,1890,3
1045607,593941,1519,1
1045608,593942,1630,10
1045609,593942,1632,1
1045610,593943,1778,2
1045611,593944,1761,1
1045612,593945,1080,1
1045613,593946,1316,2
1045614,593947,1129,3
1045615,593947,1610,3
1045616,593947,1332,5
1045617,593948,1726,1
1045618,593948,1656,2
1045619,593948,1831,1
1045620,593949,1681,5
1045621,593950,1444,1
1045622,593951,1553,4
1045623,593951,1712,1
1045624,593952,1317,1
1045625,593953,1852,3
1045626,593954,1359,2
1045627,593954,1593,1
1045628,593955,1520,2
1045629,593955,1923,2
1045630,593956,1125,4
1045631,593957,1041,1
1045632,593957,1899,1
1045633,593958,1921,1
1045634,593958,1375,1
1045635,593959,1618,1
1045636,593960,1546,2
1045637,593960,1188,2
1045638,593961,1772,1
1045639,593962,1594,1
1045640,593962,1117,3
1045641,593963,1205,3
1045642,593964,1074,1
1045643,593964,1292,3
1045644,593965,1215,1
1045645,593966,1533,3
1045646,593966,1878,2
1045647,593966,1338,3
1045648,593967,1325,2
1045649,593968,1393,2
1045650,593969,1884,1
1045651,593969,1898,2
1045652,593969,1039,1
1045653,593970,1544,1
1045654,593970,1467,1
1045655,593970,1838,3
1045656,593971,1650,2
1045657,593971,1401,2
1045658,593972,1369,2
1045659,593973,1144,2
1045660,593974,1010,2
1045661,593974,1893,1
1045662,593975,1751,1
1045663,593975,1850,2
1045664,593975,1646,2
1045665,593976,1579,1
1045666,593977,1383,1
1045667,593977,1953,1
1045668,593978,1551,3
1045669,593979,1188,2
1045670,593980,1886,1
1045671,593981,1513,1
1045672,593982,1404,2
1045673,593983,1683,3
1045674,593984,1743,2
1045675,593984,1172,1
1045676,593985,1567,1
1045677,593985,1321,1
1045678,593986,1050,1
1045679,593987,1190,2
1045680,593988,1327,2
1045681,593988,1817,2
1045682,593988,1780,2
1045683,593989,1734,1
1045684,593990,1196,1
1045685,593991,1816,3
1045686,593991,1119,2
1045687,593992,1205,2
1045688,593993,1858,2
1045689,593993,1810,2
1045690,593994,1906,1
1045691,593995,1673,2
1045692,593995,1180,1
1045693,593996,1219,1
1045694,593996,1742,0
1045695,593997,1137,1
1045696,593997,1287,1
1045697,593998,1217,4
1045698,593998,1789,2
1045699,593999,1206,1
1045700,594000,1046,2
1045701,594000,1983,4
1045702,594001,1947,1
1045703,594001,1121,2
1045704,594001,1070,1
1045705,594002,1882,1
1045706,594002,1796,3
1045707,594003,1092,3
1045708,594004,1887,1
1045709,594005,1110,3
1045710,594005,1979,5
1045711,594006,1900,1
1045712,594006,1459,3
1045713,594007,1903,4
1045714,594008,1381,5
1045715,594008,1712,1
1045716,594009,1108,2
1045717,594010,1477,2
1045718,594010,1242,1
1045719,594011,1715,5
1045720,594012,1416,2
1045721,594013,1571,3
1045722,594013,1343,1
1045723,594014,1107,2
1045724,594014,1573,2
1045725,594015,1548,3
1045726,594016,1904,2
1045727,594017,1337,2
1045728,594018,1382,3
1045729,594019,1222,1
1045730,594020,1267,1
1045731,594020,1008,2
1045732,594021,1173,1
1045733,594022,1731,1
1045734,594022,1649,4
1045735,594022,1442,4
1045736,594023,1940,4
1045737,594023,1126,2
1045738,594023,1836,2
1045739,594024,1072,1
1045740,594025,1230,2
1045741,594026,1818,1
1045742,594026,1745,1
1045743,594026,1409,1
1045744,594027,1674,4
1045745,594027,1711,2
1045746,594028,1364,2
1045747,594029,1482,1
1045748,594029,1725,1
1045749,594030,1797,1
1045750,594031,1464,5
1045751,594031,1313,1
1045752,594032,1933,1
1045753,594033,1668,1
1045754,594033,1201,2
1045755,594034,1946,5
1045756,594035,1698,1
1045757,594035,1782,1
1045758,594035,1897,3
1045759,594036,1211,1
1045760,594036,1201,4
1045761,594036,1613,2
1045762,594037,1989,1
1045763,594038,1540,1
1045764,594038,1612,5
1045765,594039,1021,2
1045766,594039,1796,1
1045767,594040,1244,2
1045768,594041,1205,2
1045769,594042,1237,2
1045770,594043,1488,2
1045771,594044,1740,1
1045772,594045,1259,3
1045773,594046,1350,2
1045774,594047,1912,1
1045775,594047,1005,10
1045776,594048,1901,2
1045777,594049,1708,1
1045778,594049,1686,2
1045779,594050,1495,2
1045780,594051,1877,1
1045781,594051,1046,1
1045782,594052,1792,1
1045783,594053,1435,1
1045784,594053,1745,5
1045785,594053,1011,1
1045786,594054,1238,1
1045787,594055,1487,1
1045788,594056,1541,1
1045789,594056,1446,3
1045790,594057,1869,1
1045791,594057,1902,2
1045792,594058,1618,1
1045793,594058,1697,3
1045794,594058,1461,2
1045795,594059,1323,3
1045796,594059,1198,2
1045797,594060,1010,2
1045798,594060,1736,3
1045799,594061,1415,1
1045800,594062,1440,1
1045801,594062,1728,2
1045802,594062,1064,1
1045803,594063,1224,1
1045804,594063,1554,2
1045805,594064,1849,1
1045806,594065,1593,0
1045807,594066,1286,3
1045808,594067,1085,2
1045809,594068,1420,2
1045810,594069,1774,1
1045811,594069,1511,1
1045812,594070,1276,3
1045813,594071,1881,2
1045814,594072,1301,2
1045815,594072,1479,5
1045816,594073,1858,1
1045817,594074,1394,1
1045818,594075,1925,2
1045819,594075,1570,2
1045820,594076,1309,1
1045821,594076,1992,1
1045822,594077,1603,4
1045823,594077,1813,1
1045824,594078,1543,2
1045825,594079,1817,2
1045826,594080,1311,2
1045827,594081,1524,2
1045828,594081,1526,3
1045829,594082,1537,4
1045830,594082,1984,1
1045831,594083,1500,1
1045832,594084,1582,2
1045833,594085,1902,2
1045834,594086,1642,2
1045835,594086,1768,3
1045836,594087,1733,1
1045837,594088,1720,2
1045838,594089,1026,2
1045839,594090,1745,2
1045840,594091,1059,2
1045841,594092,1013,2
1045842,594092,1002,1
1045843,594093,1787,3
1045844,594094,1610,2
1045845,594094,1903,2
1045846,594095,1406,1
1045847,594096,1059,1
1045848,594096,1356,1
1045849,594096,1864,3
1045850,594097,1180,1
1045851,594097,1874,1
1045852,594098,1760,3
1045853,594099,1933,1
1045854,594100,1998,2
1045855,594101,1325,3
1045856,594101,1306,1
1045857,594102,1891,1
1045858,594102,1718,2
1045859,594103,1390,2
1045860,594103,1071,1
1045861,594104,1480,1
1045862,594104,1022,2
1045863,594105,1229,3
1045864,594106,1731,2
1045865,594107,1747,1
1045866,594107,1999,5
1045867,594108,1689,1
1045868,594108,1149,3
1045869,594108,1921,1
1045870,594109,1194,3
1045871,594109,1504,3
1045872,594110,1838,3
1045873,594111,1293,1
1045874,594112,1067,4
1045875,594112,1490,1
1045876,594113,1676,2
1045877,594113,1426,1
1045878,594113,1776,1
1045879,594114,1177,1
1045880,594115,1881,2
1045881,594115,1009,1
1045882,594116,1893,1
1045883,594116,1492,3
1045884,594117,1049,2
1045885,594118,1279,1
1045886,594118,1858,1
1045887,594118,1576,1
1045888,594119,1002,1
1045889,594119,1166,2
1045890,594120,1713,1
1045891,594121,1570,2
1045892,594121,1586,1
1045893,594122,1746,1
1045894,594122,1880,2
1045895,594123,1320,2
1045896,594124,1163,3
1045897,594124,1752,1
1045898,594125,1444,1
1045899,594126,1277,3
1045900,594126,1840,2
1045901,594126,1667,3
1045902,594127,1041,1
1045903,594128,1651,4
1045904,594128,1281,3
1045905,594129,1352,2
1045906,594130,1370,4
1045907,594130,1479,4
1045908,594131,1102,1
1045909,594131,1236,2
1045910,594132,1480,3
1045911,594132,1754,1
1045912,594133,1872,1
1045913,594134,1105,1
1045914,594135,1255,3
1045915,594135,1222,1
1045916,594136,1734,3
1045917,594137,1884,3
1045918,594137,1290,2
1045919,594138,1744,1
1045920,594139,1916,2
1045921,594139,1262,1
1045922,594140,1582,1
1045923,594140,1459,2
1045924,594140,1364,1
1045925,594141,1536,1
1045926,594141,1103,2
1045927,594142,1891,1
1045928,594143,1080,1
1045929,594143,1714,2
1045930,594144,1422,1
1045931,594145,1858,3
1045932,594146,1762,1
1045933,594146,1097,3
1045934,594147,1889,1
1045935,594147,1701,1
1045936,594148,1394,3
1045937,594149,1072,1
1045938,594149,1237,1
1045939,594150,1673,4
1045940,594150,1839,3
1045941,594151,1178,2
1045942,594152,1650,1
1045943,594152,1628,3
1045944,594153,1811,3
1045945,594153,1045,1
1045946,594154,1206,4
1045947,594155,1198,2
1045948,594156,1266,1
1045949,594157,1102,3
1045950,594158,1145,3
1045951,594159,1655,3
1045952,594159,1139,1
1045953,594159,1417,2
1045954,594160,1823,1
1045955,594161,1383,1
1045956,594161,1958,2
1045957,594162,1001,4
1045958,594163,1779,1
1045959,594163,1470,1
1045960,594163,1905,3
1045961,594164,1212,1
1045962,594164,1762,2
1045963,594165,1925,1
1045964,594166,1030,3
1045965,594167,1341,2
1045966,594168,1780,3
1045967,594169,1744,1
1045968,594170,1037,1
1045969,594170,1331,1
1045970,594170,1618,1
1045971,594171,1513,4
1045972,594172,1321,1
1045973,594172,1949,3
1045974,594173,1372,1
1045975,594173,1787,1
1045976,594174,1787,3
1045977,594175,1747,2
1045978,594176,1460,2
1045979,594177,1763,2
1045980,594178,1447,1
1045981,594179,1013,1
1045982,594179,1663,2
1045983,594179,1938,4
1045984,594180,1103,2
1045985,594181,1966,1
1045986,594181,1810,2
1045987,594182,1994,1
1045988,594182,1525,1
1045989,594183,1061,1
1045990,594183,1747,2
1045991,594183,1116,4
1045992,594184,1403,2
1045993,594185,1288,3
1045994,594185,1188,2
1045995,594186,1155,2
1045996,594187,1237,0
1045997,594188,1028,1
1045998,594189,1469,4
1045999,594189,1043,1
1046000,594190,1048,1
1046001,594190,1493,2
1046002,594191,1058,4
1046003,594191,1961,3
1046004,594191,1419,3
1046005,594192,1541,1
1046006,594193,1859,4
1046007,594194,1406,3
1046008,594195,1818,1
1046009,594195,1591,5
1046010,594196,1083,2
1046011,594196,1850,2
1046012,594196,1848,2
1046013,594197,1983,1
1046014,594198,1142,2
1046015,594199,1248,4
1046016,594199,1964,2
1046017,594200,1822,4
1046018,594200,1236,1
1046019,594201,1349,1
1046020,594201,1949,2
1046021,594202,1164,2
1046022,594202,1896,1
1046023,594203,1565,1
1046024,594204,1471,1
1046025,594204,1828,1
1046026,594205,1120,1
1046027,594206,1624,1
1046028,594206,1715,1
1046029,594207,1897,1
1046030,594208,1748,1
1046031,594209,1206,1
1046032,594209,1832,1
1046033,594210,1601,3
1046034,594210,1165,1
1046035,594211,1776,1
1046036,594211,1234,1
1046037,594212,1105,1
1046038,594213,1933,2
1046039,594214,1488,2
1046040,594215,1184,1
1046041,594216,1468,1
1046042,594217,1466,2
1046043,594217,1924,2
1046044,594218,1601,2
1046045,594219,1026,2
1046046,594220,1966,1
1046047,594221,1765,1
1046048,594222,1932,1
1046049,594223,1252,3
1046050,594224,1545,3
1046051,594225,1818,2
1046052,594225,1046,1
1046053,594226,1140,1
1046054,594227,1644,1
1046055,594228,1032,2
1046056,594229,1452,2
1046057,594230,1013,3
1046058,594231,1477,1
1046059,594231,1764,1
1046060,594232,1058,10
1046061,594233,1666,2
1046062,594233,1516,1
1046063,594234,1897,3
1046064,594234,1367,1
1046065,594234,1325,2
1046066,594235,1169,2
1046067,594235,1156,1
1046068,594236,1748,1
1046069,594237,1765,3
1046070,594237,1673,3
1046071,594238,1148,1
1046072,594239,1778,2
1046073,594240,1337,2
1046074,594241,1637,1
1046075,594242,1139,1
1046076,594243,1545,4
1046077,594243,1360,10
1046078,594243,1813,2
1046079,594244,1813,1
1046080,594244,1015,3
1046081,594244,1139,1
1046082,594245,1242,1
1046083,594246,1343,2
1046084,594247,1629,2
1046085,594248,1462,1
1046086,594248,1673,1
1046087,594248,1452,1
1046088,594249,1862,2
1046089,594250,1554,1
1046090,594251,1195,5
1046091,594252,1920,3
1046092,594252,1557,2
1046093,594253,1993,2
1046094,594253,1573,2
1046095,594253,1538,3
1046096,594254,1695,2
1046097,594255,1965,2
1046098,594256,1793,1
1046099,594256,1294,2
1046100,594257,1809,3
1046101,594258,1152,2
1046102,594259,1047,2
1046103,594260,1084,1
1046104,594260,1198,1
1046105,594261,1773,2
1046106,594261,1530,4
1046107,594262,1263,2
1046108,594263,1546,3
1046109,594264,1719,3
1046110,594264,1379,1
1046111,594265,1553,1
1046112,594266,1393,2
1046113,594266,1320,1
1046114,594267,1462,2
1046115,594268,1239,1
1046116,594269,1152,2
1046117,594269,1788,3
1046118,594270,1489,4
1046119,594271,1068,1
1046120,594271,2000,1
1046121,594272,1213,3
1046122,594273,1448,3
1046123,594274,1734,2
1046124,594274,1128,3
1046125,594275,1216,1
1046126,594275,1725,2
1046127,594276,1809,3
1046128,594276,1269,4
1046129,594277,1667,1
1046130,594278,1508,1
1046131,594278,1555,1
1046132,594279,1389,2
1046133,594279,1408,2
1046134,594280,1929,1
1046135,594281,1765,1
1046136,594281,1695,3
1046137,594282,1152,4
1046138,594283,1924,1
1046139,594284,1619,5
1046140,594285,1951,1
1046141,594286,1033,1
1046142,594287,1108,1
1046143,594287,1534,1
1046144,594288,1347,1
1046145,594288,1611,4
1046146,594289,1583,3
1046147,594290,1928,1
1046148,594291,2000,3
1046149,594292,1842,1
1046150,594292,1562,1
1046151,594293,1970,1
1046152,594294,1422,2
1046153,594294,1394,1
1046154,594295,1312,3
1046155,594295,1638,2
1046156,594296,1305,1
1046157,594296,1263,2
1046158,594297,1663,2
1046159,594297,1758,2
1046160,594298,1936,4
1046161,594299,1423,1
1046162,594300,1961,1
1046163,594301,1436,4
1046164,594302,1543,1
1046165,594302,1127,2
1046166,594303,1220,4
1046167,594303,1036,3
1046168,594303,1279,2
1046169,594304,1161,1
1046170,594305,1300,1
1046171,594306,1841,2
1046172,594307,1003,4
1046173,594307,1540,1
1046174,594308,1971,4
1046175,594308,1135,1
1046176,594308,1255,1
1046177,594309,1342,1
1046178,594309,1871,2
1046179,594310,1530,2
1046180,594310,1803,2
1046181,594310,1401,1
1046182,594311,1502,5
1046183,594311,1024,1
1046184,594312,1111,2
1046185,594312,1764,1
1046186,594312,1346,3
1046187,594313,1632,3
1046188,594314,1591,1
1046189,594314,1611,2
1046190,594315,1919,2
1046191,594316,1655,1
1046192,594317,1433,1
1046193,594317,1304,2
1046194,594318,1967,1
1046195,594318,1964,1
1046196,594319,1368,2
1046197,594319,1031,2
1046198,594320,1476,1
1046199,594320,1121,2
1046200,594321,1445,1
1046201,594322,1201,1
1046202,594323,1810,1
1046203,594324,1142,1
1046204,594325,1513,1
1046205,594325,1571,1
1046206,594326,1542,2
1046207,594326,1704,2
1046208,594327,1062,1
1046209,594327,1831,1
1046210,594327,1442,1
1046211,594328,1516,4
1046212,594329,1612,2
1046213,594330,1999,2
1046214,594330,1205,1
1046215,594331,1312,2
1046216,594331,1997,1
1046217,594331,1936,1
1046218,594332,1897,5
1046219,594333,1190,2
1046220,594333,1950,1
1046221,594334,1080,1
1046222,594335,1815,1
1046223,594335,1129,1
1046224,594335,1879,2
1046225,594336,1659,2
1046226,594336,1165,3
1046227,594337,1884,2
1046228,594338,1772,1
1046229,594339,1404,1
1046230,594339,1510,4
1046231,594340,1219,2
1046232,594340,1490,1
1046233,594341,1591,1
1046234,594342,1239,1
1046235,594343,1877,2
1046236,594343,1889,2
1046237,594344,1242,1
1046238,594344,1354,0
1046239,594345,1746,1
1046240,594346,1909,1
1046241,594347,1985,1
1046242,594348,1541,1
1046243,594348,1165,1
1046244,594349,1681,1
1046245,594350,1881,2
1046246,594351,1672,3
1046247,594352,1946,2
1046248,594352,1389,2
1046249,594353,1921,1
1046250,594354,1414,2
1046251,594355,1223,2
1046252,594356,1112,1
1046253,594356,1083,1
1046254,594357,1495,1
1046255,594357,1636,1
1046256,594358,1185,2
1046257,594359,1932,2
1046258,594359,1841,1
1046259,594360,1263,3
1046260,594361,1513,2
1046261,594361,1962,3
1046262,594362,1929,1
1046263,594363,1804,1
1046264,594364,1969,1
1046265,594364,1512,3
1046266,594365,1642,1
1046267,594366,1187,2
1046268,594366,1573,2
1046269,594367,1839,2
1046270,594367,1020,1
1046271,594368,1662,1
1046272,594369,1303,2
1046273,594369,1386,1
1046274,594370,1536,1
1046275,594371,1220,-2
1046276,594372,1121,3
1046277,594373,1379,1
1046278,594373,1568,3
1046279,594373,1657,1
1046280,594374,1641,1
1046281,594375,1834,2
1046282,594376,1930,3
1046283,594377,1842,2
1046284,594378,1179,1
1046285,594378,1796,2
1046286,594379,1992,1
1046287,594380,1279,2
1046288,594381,1138,1
1046289,594381,1846,5
1046290,594381,1170,1
1046291,594382,1081,2
1046292,594383,1405,2
1046293,594384,1742,3
1046294,594384,1011,1
1046295,594385,1887,3
1046296,594385,1320,2
1046297,594386,1409,2
1046298,594387,1344,2
1046299,594388,1288,10
1046300,594389,1609,1
1046301,594389,1165,1
1046302,594390,1002,1
1046303,594391,1870,2
1046304,594391,1598,1
1046305,594392,1668,2
1046306,594393,1910,1
1046307,594393,1215,3
1046308,594393,1297,1
1046309,594394,1085,2
1046310,594394,1231,4
1046311,594394,1034,3
1046312,594395,1125,1
1046313,594396,1489,1
1046314,594396,1055,1
1046315,594397,1557,1
1046316,594397,1500,1
1046317,594397,1633,3
1046318,594398,1611,2
1046319,594398,1524,1
1046320,594399,1905,2
1046321,594399,1225,1
1046322,594400,1191,2
1046323,594400,1870,2
1046324,594401,1783,4
1046325,594402,1844,2
1046326,594403,1613,2
1046327,594404,1387,1
1046328,594405,1814,1
1046329,594406,1434,1
1046330,594407,1974,5
1046331,594408,1646,3
1046332,594409,1036,2
1046333,594409,1488,1
1046334,594409,1361,1
1046335,594410,1012,4
1046336,594411,1174,1
1046337,594412,1463,1
1046338,594412,1189,2
1046339,594413,1171,1
1046340,594413,1064,3
1046341,594414,1798,4
1046342,594415,1824,2
1046343,594415,1272,1
1046344,594415,1651,3
1046345,594416,1874,2
1046346,594416,1035,2
1046347,594417,1152,1
1046348,594418,1316,1
1046349,594418,1447,1
1046350,594419,1302,2
1046351,594420,1792,1
1046352,594421,1473,1
1046353,594422,1577,1
1046354,594422,1987,1
1046355,594423,1048,1
1046356,594423,1342,2
1046357,594423,1234,1
1046358,594424,1084,1
1046359,594425,1420,1
1046360,594426,1778,2
1046361,594426,1927,1
1046362,594426,1156,2
1046363,594427,1836,2
1046364,594427,1578,4
1046365,594427,1384,1
1046366,594428,1356,1
1046367,594428,1169,2
1046368,594429,1799,1
1046369,594429,1554,2
1046370,594430,1504,3
1046371,594431,1989,1
1046372,594432,1808,2
1046373,594433,1188,2
1046374,594433,1544,2
1046375,594434,1836,1
1046376,594434,1095,1
1046377,594435,1497,4
1046378,594435,1823,2
1046379,594436,1177,2
1046380,594436,1598,2
1046381,594437,1452,1
1046382,594437,1081,3
1046383,594438,1868,1
1046384,594439,1115,3
1046385,594439,1920,5
1046386,594440,1833,1
1046387,594441,1282,3
1046388,594442,1316,2
1046389,594442,1775,1
1046390,594443,1244,1
1046391,594444,1532,2
1046392,594444,1648,3
1046393,594445,1282,1
1046394,594446,1948,1
1046395,594446,1882,1
1046396,594447,1920,4
1046397,594448,1601,1
1046398,594449,1357,1
1046399,594450,1117,1
1046400,594450,1915,1
1046401,594451,1418,2
1046402,594452,1770,1
1046403,594453,1862,2
1046404,594454,1051,3
1046405,594455,1399,2
1046406,594455,1910,5
1046407,594456,1965,1
1046408,594457,1686,2
1046409,594457,1706,1
1046410,594458,1702,1
1046411,594458,1253,2
1046412,594458,1054,2
1046413,594459,1322,1
1046414,594459,1863,1
1046415,594460,1204,1
1046416,594460,1477,1
1046417,594461,1889,4
1046418,594461,1289,3
1046419,594461,1790,1
1046420,594462,1953,4
1046421,594463,1535,1
1046422,594464,1468,10
1046423,594465,1683,2
1046424,594465,1846,2
1046425,594466,1976,2
1046426,594466,1903,1
1046427,594467,1997,2
1046428,594467,1936,2
1046429,594467,1395,1
1046430,594468,1858,2
1046431,594469,1054,2
1046432,594470,1393,1
1046433,594470,1400,1
1046434,594471,1949,1
1046435,594471,1124,1
1046436,594472,1994,3
1046437,594473,1996,2
1046438,594474,1597,2
1046439,594474,1636,2
1046440,594475,1351,1
1046441,594476,1726,1
1046442,594476,1677,2
1046443,594477,1694,1
1046444,594477,1573,1
1046445,594478,1460,4
1046446,594478,1321,2
1046447,594479,1815,5
1046448,594479,1082,1
1046449,594480,1731,2
1046450,594480,1938,2
1046451,594481,1335,3
1046452,594482,1884,10
1046453,594483,1486,2
1046454,594483,1638,4
1046455,594483,1700,1
1046456,594484,1145,1
1046457,594485,1913,2
1046458,594486,1060,3
1046459,594487,1923,1
1046460,594488,1550,1
1046461,594488,1437,1
1046462,594489,1576,3
1046463,594489,1933,2
1046464,594490,1008,2
1046465,594491,1435,1
1046466,594491,1150,2
1046467,594492,1075,3
1046468,594492,1388,1
1046469,594493,1970,3
1046470,594493,1264,1
1046471,594494,1975,2
1046472,594495,1861,1
1046473,594496,1146,3
1046474,594497,1870,2
1046475,594497,1274,2
1046476,594498,1316,5
1046477,594498,1853,2
1046478,594499,1326,2
1046479,594500,1653,1
1046480,594501,1744,3
1046481,594501,1325,2
1046482,594501,1635,2
1046483,594502,1880,1
1046484,594502,1786,1
1046485,594502,1980,1
1046486,594503,1310,2
1046487,594504,1798,1
1046488,594504,1893,3
1046489,594505,1377,4
1046490,594506,1730,4
1046491,594506,999999,2
1046492,594507,1631,1
1046493,594508,1522,1
1046494,594509,1109,4
1046495,594510,1498,1
1046496,594511,1104,2
1046497,594511,1571,1
1046498,594512,1263,3
1046499,594512,1945,4
1046500,594513,1919,2
1046501,594514,1416,3
1046502,594514,1676,2
1046503,594515,1208,4
1046504,594515,1611,1
1046505,594515,1747,2
1046506,594516,1769,1
1046507,594516,1316,2
1046508,594517,1981,2
1046509,594517,1892,1
1046510,594518,1162,2
1046511,594518,1914,2
1046512,594519,1094,2
1046513,594519,1828,3
1046514,594520,1701,3
1046515,594521,1409,3
1046516,594522,1475,1
1046517,594522,1216,10
1046518,594522,1253,1
1046519,594523,1199,2
1046520,594523,1059,1
1046521,594524,1481,4
1046522,594525,1412,4
1046523,594525,1473,2
1046524,594525,1784,2
1046525,594526,1478,1
1046526,594527,1071,2
1046527,594528,1850,5
1046528,594529,1768,1
1046529,594529,1952,1
1046530,594529,1008,5
1046531,594530,1804,1
1046532,594530,1766,1
1046533,594531,1759,2
1046534,594531,1873,1
1046535,594531,1662,1
1046536,594532,1070,2
1046537,594533,1267,1
1046538,594534,1446,4
1046539,594534,1811,1
1046540,594535,1550,2
1046541,594536,1765,1
1046542,594536,1821,4
1046543,594537,1393,1
1046544,594537,1535,3
1046545,594537,1617,1
1046546,594538,1719,1
1046547,594538,1285,1
1046548,594538,1061,1
1046549,594539,1177,10
1046550,594540,1705,2
1046551,594540,1737,1
1046552,594541,1904,1
1046553,594542,1168,4
1046554,594543,1868,1
1046555,594544,1122,1
1046556,594544,1894,1
1046557,594544,1993,1
1046558,594545,1368,2
1046559,594546,1715,3
1046560,594547,1260,1
1046561,594548,1536,1
1046562,594548,1280,1
1046563,594549,1008,5
1046564,594550,1205,2
1046565,594550,1006,1
1046566,594550,1966,1
1046567,594551,1951,1
1046568,594552,1677,2
1046569,594553,1846,2
1046570,594554,1743,1
1046571,594554,1488,3
1046572,594555,1474,2
1046573,594556,1073,2
1046574,594556,1655,1
1046575,594556,1318,1
1046576,594557,1775,3
1046577,594557,1226,1
1046578,594558,1477,2
1046579,594559,1259,1
1046580,594560,1570,1
1046581,594561,1261,1
1046582,594561,1182,1
1046583,594562,1691,4
1046584,594563,1958,2
1046585,594564,1308,1
1046586,594565,1022,1
1046587,594566,1976,2
1046588,594567,1502,2
1046589,594568,1868,1
1046590,594568,1970,2
1046591,594568,1523,1
1046592,594569,1124,2
1046593,594570,1821,3
1046594,594570,1296,3
1046595,594571,1599,1
1046596,594572,1849,1
1046597,594573,1023,1
1046598,594574,1193,1
1046599,594575,1994,2
1046600,594576,1479,1
1046601,594577,1163,3
1046602,594577,1257,1
1046603,594578,1788,3
1046604,594578,1235,4
1046605,594579,1388,1
1046606,594579,1872,1
1046607,594580,1612,2
1046608,594580,1924,2
1046609,594581,1297,1
1046610,594581,1154,1
1046611,594582,1769,1
1046612,594582,1984,1
1046613,594583,1884,1
1046614,594584,1514,1
1046615,594584,1820,4
1046616,594585,1987,2
1046617,594586,1523,4
1046618,594586,1649,2
1046619,594587,1601,2
1046620,594587,1071,2
1046621,594588,1763,3
1046622,594589,1051,1
1046623,594589,1488,2
1046624,594589,1461,2
1046625,594590,1225,2
1046626,594590,1948,1
1046627,594590,1821,1
1046628,594591,1974,2
1046629,594592,1992,1
1046630,594593,1628,2
1046631,594593,1032,10
1046632,594594,1594,3
1046633,594594,1022,1
1046634,594595,1139,1
1046635,594596,1513,2
1046636,594596,1772,1
1046637,594597,1885,2
1046638,594597,1804,3
1046639,594598,1058,2
1046640,594599,1720,1
1046641,594600,1710,1
1046642,594600,1744,2
1046643,594601,1675,1
1046644,594602,1484,3
1046645,594603,1777,1
1046646,594604,1175,1
1046647,594605,1556,3
1046648,594606,1073,0
1046649,594606,1726,1
1046650,594607,1952,1
1046651,594608,1728,2
1046652,594608,1099,1
1046653,594609,1676,4
1046654,594610,1025,2
1046655,594610,1015,1
1046656,594611,1257,1
1046657,594611,1153,1
1046658,594612,1784,1
1046659,594613,1463,1
1046660,594613,1619,1
1046661,594613,1859,3
1046662,594614,1814,1
1046663,594615,1368,4
1046664,594616,1614,1
1046665,594617,1283,2
1046666,594617,1430,1
1046667,594618,1307,1
1046668,594619,1927,2
1046669,594620,1319,3
1046670,594621,1185,1
1046671,594622,1912,2
1046672,594623,1163,2
1046673,594624,1277,1
1046674,594625,1114,10
1046675,594625,1219,1
1046676,594625,1634,2
1046677,594626,1238,1
1046678,594627,1519,2
1046679,594627,1214,3
1046680,594628,1059,1
1046681,594629,1568,2
1046682,594629,1634,1
1046683,594630,1066,2
1046684,594631,1139,3
1046685,594632,1683,1
1046686,594632,1423,1
1046687,594633,1422,1
1046688,594634,1523,1
1046689,594634,1254,2
1046690,594635,1082,1
