review_id,order_id,customer_id,product_id,rating,review_date,review_text
836649,594355,106226,1117,5,2026-04-14,Good product
836650,588583,104236,1710,5,2025-01-22,Very poor
836651,574397,112239,1326,5,2025-03-22,Not satisfied
836652,538193,100331,1010,3,2026-09-03,
836653,566499,117019,1430,4,2026-04-29,Excellent
836654,561457,118358,1393,5,2026-05-11,Not satisfied
836655,534428,103785,1222,3,2026-03-26,Excellent
836656,597821,113895,1859,5,2025-10-21,Good product
836657,578222,104893,1544,5,2025-06-21,Good product
836658,576666,119629,1877,4,2025-09-06,Average
836659,509081,110883,1875,5,2025-10-17,Good product
836660,586447,116215,1269,4,2025-03-24,
836661,571941,101878,1931,4,2025-03-03,Average
836662,535505,102145,1262,1,2025-01-23,Excellent
836663,527214,118861,1145,4,2025-03-16,Excellent
836664,576246,106465,1467,3,2025-07-11,Average
836665,518829,107514,1528,4,2025-11-03,Excellent
836666,592500,106337,1260,4,2025-02-24,Good product
836667,508951,102107,999999,2,2026-08-13,Excellent
836668,557866,109307,1608,2,2025-02-28,Excellent
836669,573717,117376,1526,4,2026-04-01,Average
836670,542971,116936,1728,3,2025-08-21,Excellent
836671,586361,119321,1299,3,2025-12-18,Excellent
836672,510950,107083,1521,5,2025-04-14,Good product
836673,521824,116718,1003,1,2025-01-14,Good product
836674,586241,112419,1800,5,2025-02-06,Excellent
836675,536579,111138,1475,5,2025-12-23,Excellent
836676,547870,119314,1318,5,2025-04-07,Excellent
836677,570176,119079,1226,5,2025-06-24,Excellent
836678,523504,106844,1632,5,2026-08-24,Average
836679,562065,106331,1415,5,2026-08-22,Excellent
836680,573761,114305,1748,5,2026-02-01,Excellent
836681,514768,100677,1556,5,2026-03-25,Not satisfied
836682,583332,101693,1132,1,2026-03-16,Not satisfied
836683,576458,114151,1094,5,2025-05-27,Good product
836684,543963,108441,1128,4,2025-02-27,Not satisfied
836685,586106,103065,1397,5,2026-07-01,Very poor
836686,529934,106547,1042,4,2025-01-19,Good product
836687,528864,107350,1127,5,2025-01-17,Average
836688,563897,117131,1221,5,2025-11-01,
836689,502042,116395,1654,4,2026-01-15,Excellent
836690,595917,110934,1759,5,2025-10-05,Excellent
836691,536627,108582,1017,5,2025-10-27,Good product
836692,551514,103167,1897,5,2026-07-25,
836693,552265,102655,1868,5,2025-06-24,Excellent
836694,594646,116354,1883,5,2025-07-03,Average
836695,539650,116085,1630,2,2025-04-06,Excellent
836696,524775,118558,1344,2,2025-03-20,
836697,564767,113567,1556,5,2025-12-11,Very poor
836698,540146,118065,1945,5,2026-02-12,Not satisfied
836699,523661,103870,1204,5,2025-12-16,Excellent
836700,562455,100896,1644,4,2025-07-22,
836701,547397,100307,1446,5,2025-07-21,Good product
836702,575738,101517,1375,3,2025-12-21,Good product
836703,554407,115369,1677,5,2025-01-17,Good product
836704,562495,117537,1096,4,2025-01-19,Not satisfied
836705,558972,104971,1262,2,2026-08-13,Not satisfied
836706,515060,110775,1223,4,2025-09-15,Excellent
836707,541791,118824,1404,4,2025-02-22,Good product
836708,571168,117346,1772,4,2025-07-22,Good product
836709,527122,101743,1539,4,2026-09-03,Good product
836710,545704,112059,1751,5,2025-09-15,Good product
836711,571456,108713,1777,5,2026-05-16,Excellent
836712,588419,114525,1268,4,2025-08-30,Average
836713,533118,100561,1571,4,2025-11-21,Good product
836714,540009,110860,1970,5,2025-04-27,Excellent
836715,591511,117959,1157,4,2025-11-06,Average
836716,591833,102317,1415,5,2026-03-06,Average
836717,581008,115517,1665,1,2025-08-20,Good product
836718,536319,104366,1275,5,2026-07-17,Good product
836719,559034,104738,1830,5,2025-07-30,Very poor
836720,503903,117315,1049,4,2026-08-24,Average
836721,508058,106978,1047,1,2025-06-16,Excellent
836722,522853,108534,1236,5,2026-04-07,Good product
836723,546874,106530,1266,3,2025-04-26,Good product
836724,552104,100467,1148,4,2025-04-28,Excellent
836725,531754,112383,1532,3,2026-03-15,Good product
836726,553332,117049,1594,4,2025-11-25,Average
836727,525097,102085,1067,4,2026-03-27,Excellent
836728,518763,115260,1431,5,2025-04-11,Excellent
836729,530879,117624,1229,5,2025-06-29,Excellent
836730,563063,101975,1732,4,2025-10-08,Excellent
836731,551929,106365,1883,5,2025-07-09,Excellent
836732,538558,101434,1580,3,2025-06-04,Good product
836733,596625,113384,1984,4,2026-03-15,Excellent
836734,570205,107469,1953,4,2025-07-08,Excellent
836735,526374,114622,1820,5,2026-04-08,Good product
836736,509358,101958,1637,4,2025-01-31,Excellent
836737,553251,117852,1342,5,2025-09-28,Excellent
836738,535359,108827,1153,5,2026-05-18,Not satisfied
836739,559688,105278,1852,5,2026-02-08,Good product
836740,562559,102314,1413,4,2025-04-13,
836741,585719,101530,1731,4,2025-10-28,Excellent
836742,551826,102386,1715,4,2026-01-14,Not satisfied
836743,596226,111414,1131,5,2025-07-16,Excellent
836744,586239,113921,1071,3,2026-08-11,
836745,554940,119911,1202,3,2026-01-02,Excellent
836746,537880,117462,1776,4,2025-12-11,Very poor
836747,556842,113086,1830,4,2025-08-15,Excellent
836748,543330,118952,1876,4,2025-08-10,Excellent
836749,511384,101772,1984,3,2026-06-13,Average
836750,518196,105644,1385,4,2026-07-11,Excellent
836751,571618,114093,1522,5,2025-10-25,Good product
836752,561425,113093,1069,0,2025-04-16,Not satisfied
836753,530134,105243,1362,4,2025-10-11,Good product
836754,562445,116447,1032,4,2025-07-30,Excellent
836755,506751,104704,1811,3,2026-06-01,Average
836756,592230,119058,1561,3,2025-10-10,Average
836757,568200,105236,1281,5,2025-06-03,Good product
836758,506573,104536,1355,2,2025-09-29,
836759,506087,112374,1251,5,2026-01-12,Average
836760,554033,104280,1733,4,2025-09-20,Average
836761,599499,112823,1858,3,2025-07-02,
836762,554497,110134,1164,5,2026-07-14,Good product
836763,597235,108327,1965,4,2025-12-05,Good product
836764,523229,117761,1722,5,2026-07-03,Excellent
836765,560614,110197,1363,5,2025-10-05,Average
836766,505725,102060,1414,1,2025-01-27,Excellent
836767,538832,109580,1309,4,2026-02-10,Not satisfied
836768,519261,109149,1828,4,2025-03-04,
836769,583012,100630,1043,3,2025-06-20,Good product
836770,522633,106956,1705,2,2025-05-01,Excellent
836771,500751,114209,1227,5,2025-04-07,Good product
836772,546300,115989,1311,5,2025-01-06,Not satisfied
836773,558642,105546,1219,5,2025-12-09,Good product
836774,529009,107434,1947,5,2025-12-25,Good product
836775,598698,100395,1268,5,2026-08-07,Average
836776,506562,105751,1501,5,2025-10-14,Good product
836777,540734,109595,1104,4,2025-09-06,
836778,578484,105831,1867,5,2026-01-09,Excellent
836779,531701,118975,1648,5,2025-10-23,Not satisfied
836780,581885,114136,1559,5,2026-02-12,Not satisfied
836781,562053,117256,1207,4,2026-07-23,Excellent
836782,523829,108644,1284,5,2026-05-13,Excellent
836783,544859,115791,1087,5,2025-06-27,
836784,532249,114853,1321,3,2026-02-17,
836785,532930,104334,1368,4,2025-10-21,Good product
836786,572028,117841,1833,3,2026-08-01,Excellent
836787,557430,112876,1926,5,2026-04-11,Excellent
836788,585432,108084,1166,5,2025-01-27,Average
836789,510776,116033,1524,5,2025-10-25,Not satisfied
836790,592454,102240,1167,4,2025-10-07,Average
836791,582402,107063,1800,3,2025-09-05,Average
836792,569307,113629,1805,5,2025-02-13,Very poor
836793,555038,115722,1387,5,2026-06-03,Excellent
836794,561646,113931,1142,3,2025-12-04,Good product
836795,592622,118593,1242,5,2026-04-30,Average
836796,538538,111880,1193,4,2025-06-30,Excellent
836797,519282,119554,1559,5,2026-06-23,
836798,519223,112296,1140,4,2025-02-13,Excellent
836799,562141,110011,1256,5,2025-07-06,
836800,517859,119779,1756,5,2025-07-27,Average
836801,576207,102273,1448,3,2025-11-03,Excellent
836802,561036,112224,1946,4,2025-12-12,Excellent
836803,533833,106063,1510,2,2025-06-02,Excellent
836804,519791,104075,1431,3,2026-08-25,
836805,593233,118423,1256,5,2025-08-30,Excellent
836806,591253,109520,1820,4,2025-05-31,Not satisfied
836807,552741,110854,1234,5,2026-08-02,Average
836808,554071,108000,1142,4,2025-10-04,Average
836809,569382,102300,1801,5,2025-11-25,Good product
836810,553080,104464,1547,5,2025-01-03,Excellent
836811,526281,107431,1074,3,2025-09-07,Good product
836812,523934,115578,1764,5,2026-08-13,Not satisfied
836813,588809,111858,1869,4,2025-04-18,Average
836814,533894,108789,1649,5,2026-01-08,Good product
836815,572912,108914,1346,4,2025-12-07,
836816,577810,112578,1577,2,2026-09-07,Good product
836817,544126,107288,1872,5,2025-12-09,Excellent
836818,557085,107526,1760,4,2025-04-06,Good product
836819,562135,102667,1314,4,2026-01-10,Average
836820,501365,113462,1812,4,2025-04-22,Good product
836821,544520,105416,1496,3,2026-02-17,Average
836822,518587,102419,1027,4,2025-12-20,Excellent
836823,526189,116967,1665,5,2026-06-23,Excellent
836824,544879,111640,1245,4,2025-06-01,Good product
836825,598800,111702,1015,1,2025-07-21,Not satisfied
836826,524824,108231,1435,5,2026-01-03,Good product
836827,509016,102711,1967,3,2026-01-02,Excellent
836828,548041,112620,1195,5,2025-10-03,Excellent
836829,530741,100302,1363,5,2025-04-14,Average
836830,516211,103453,1030,4,2025-05-11,Excellent
836831,588572,101378,1604,5,2025-02-13,Good product
836832,530871,115737,1991,5,2025-11-11,Excellent
836833,592648,119364,1375,4,2025-04-10,Very poor
836834,560087,109385,1682,3,2026-02-05,Very poor
836835,546570,119942,1263,4,2026-04-25,Excellent
836836,541188,116204,1558,4,2026-05-25,Average
836837,504073,111842,1244,1,2025-05-16,Excellent
836838,508925,106993,1368,3,2025-06-09,Excellent
836839,504973,115275,1114,5,2025-06-25,Average
836840,558227,111643,1898,4,2026-04-16,Good product
836841,575628,111758,1813,4,2025-08-31,Good product
836842,504463,110316,1376,5,2026-08-29,Good product
836843,547083,114679,1326,5,2025-05-27,Average
836844,507946,115744,1713,5,2026-03-14,Not satisfied
836845,523753,108092,1215,4,2025-05-22,Excellent
836846,528192,104034,1209,5,2026-01-12,Excellent
836847,511361,117318,1980,5,2026-06-06,Average
836848,576212,114002,1298,4,2025-03-30,
836849,574607,118043,1066,4,2026-07-20,Not satisfied
836850,533718,101714,1247,4,2025-09-07,Very poor
836851,511509,115439,1669,5,2026-07-20,Average
836852,533728,114431,1358,5,2025-02-15,Excellent
836853,510446,100251,1817,4,2025-01-27,Excellent
836854,584090,106034,1937,4,2026-06-30,Good product
836855,575335,106857,1289,5,2025-03-25,Good product
836856,544545,103808,1883,4,2026-03-24,Excellent
836857,537389,115438,1817,3,2025-10-11,Good product
836858,559846,106928,1675,5,2025-05-22,Excellent
836859,573211,116275,1585,5,2026-07-25,Excellent
836860,593967,106048,1513,4,2026-04-23,Excellent
836861,549432,114984,1683,5,2025-04-23,Not satisfied
836862,524066,100299,1986,1,2026-04-21,
836863,597969,117872,1748,5,2026-07-23,Excellent
836864,540096,112314,1888,4,2026-01-17,Average
836865,574378,102397,1756,4,2025-09-20,Good product
836866,535433,110510,1702,4,2025-03-18,Excellent
836867,551725,104421,1200,3,2026-02-11,Average
836868,557345,117864,1674,5,2026-07-02,Average
836869,550168,101182,1377,3,2025-10-13,Excellent
836870,523272,102377,1355,3,2025-02-17,Very poor
836871,581066,101285,1465,4,2025-06-07,Average
836872,504030,104508,1847,4,2025-05-16,Average
836873,571813,103993,1443,5,2025-12-09,
836874,523401,119356,1271,5,2025-07-12,Very poor
836875,587254,109600,1259,4,2025-05-05,Good product
836876,594998,115559,1956,4,2025-09-23,Not satisfied
836877,560225,106819,1105,4,2025-04-11,Average
836878,506072,114236,1253,4,2025-12-02,Good product
836879,570551,101680,1633,4,2025-05-29,Average
836880,580410,107570,1295,4,2025-05-16,
836881,558493,115388,1888,5,2026-04-30,Excellent
836882,518103,116229,1309,5,2026-09-01,Average
836883,574906,103087,1671,3,2026-06-09,Good product
836884,507781,103183,1373,1,2025-04-08,Excellent
836885,504995,116708,1629,4,2025-01-31,Excellent
836886,555921,114730,1070,5,2026-09-04,Good product
836887,525655,113360,1155,2,2026-08-26,Excellent
836888,539331,114743,1052,5,2025-03-26,Very poor
836889,534245,117001,1242,3,2026-06-07,Excellent
836890,514956,112292,1861,3,2025-09-05,Excellent
836891,550122,105326,1188,4,2025-11-20,Excellent
836892,514817,117125,1193,5,2025-09-26,Not satisfied
836893,554193,110935,1678,4,2025-10-14,Excellent
836894,596609,113710,1560,5,2025-03-06,Not satisfied
836895,514321,100629,1434,4,2026-01-18,Excellent
836896,572872,112596,1827,4,2025-11-16,Excellent
836897,538773,100597,1779,4,2025-04-20,Not satisfied
836898,509062,111422,1582,5,2025-09-21,Good product
836899,540314,118746,1576,4,2025-02-05,Excellent
836900,526651,111331,1407,5,2025-06-25,Average
836901,511351,108099,1518,5,2025-12-15,Not satisfied
836902,534356,116214,1938,4,2025-03-01,Good product
836903,594450,104381,1999,4,2026-02-06,Average
836904,536873,104313,1355,5,2026-06-02,Not satisfied
836905,559613,105511,1866,2,2025-10-02,Excellent
836906,572949,117803,1354,5,2025-04-10,Good product
836907,500700,117767,1239,1,2025-10-01,Average
836908,504826,105285,1223,4,2025-03-20,
836909,594212,103386,1126,5,2025-11-03,Excellent
836910,528539,115169,1936,4,2025-05-08,Good product
836911,560096,107193,1673,4,2025-10-09,
836912,530671,104033,1439,5,2025-10-09,Average
836913,536438,103256,1461,3,2025-09-16,Good product
836914,528382,104915,1113,2,2025-01-16,
836915,539394,111599,1838,5,2026-06-27,Very poor
836916,559866,113063,1134,5,2026-07-24,Not satisfied
836917,561429,112480,1072,3,2026-03-28,Average
836918,552373,109221,1069,3,2026-02-12,Average
836919,506867,119634,1252,4,2025-02-21,Excellent
836920,520810,106034,1697,3,2025-07-28,Excellent
836921,557477,106110,1969,3,2026-05-18,Excellent
836922,577714,104506,1336,5,2025-04-22,Good product
836923,585644,118219,1422,5,2025-06-14,Good product
836924,539856,112994,1460,5,2025-07-17,Excellent
836925,586359,119330,1499,5,2026-02-11,Excellent
836926,508899,111115,1495,4,2026-08-22,Not satisfied
836927,542959,107099,1197,5,2025-10-10,Average
836928,537137,108275,1291,5,2026-05-06,Excellent
836929,523755,119131,1379,5,2026-06-03,Excellent
836930,532957,112166,1235,2,2025-10-10,Excellent
836931,579506,108823,1947,4,2026-05-06,Good product
836932,566478,103223,1908,3,2025-06-06,Excellent
836933,540732,105653,1756,2,2025-02-09,Good product
836934,503683,119651,1661,5,2025-02-23,Excellent
836935,599736,109159,1423,2,2025-11-20,Excellent
836936,523199,100956,1334,3,2025-02-21,Very poor
836937,542468,114783,1910,3,2025-07-07,Good product
836938,538942,112295,1091,4,2025-05-11,Excellent
836939,529194,113325,1940,3,2026-01-31,Good product
836940,560752,108839,1954,5,2025-09-23,Excellent
836941,577580,113968,1440,4,2025-05-18,Excellent
836942,534923,110492,1101,4,2025-01-17,
836943,599022,110363,1611,4,2025-02-25,
836944,551602,117473,1493,3,2025-11-29,Average
836945,509503,118570,1052,3,2026-02-28,Very poor
836946,557186,116611,1343,4,2025-04-11,Excellent
836947,530089,119511,1960,3,2026-04-03,Good product
836948,540075,102407,1105,3,2025-05-21,
836949,579483,116353,1462,5,2025-12-12,Very poor
836950,583634,115642,1434,3,2025-04-26,Good product
836951,573251,112888,1404,4,2026-09-04,Good product
836952,515183,117048,1465,5,2025-12-17,Good product
836953,526638,103597,1885,5,2025-05-28,Average
836954,574233,107710,1817,4,2025-12-15,Excellent
836955,523302,101675,1649,3,2025-11-01,Excellent
836956,518139,105003,1495,4,2025-04-05,Average
836957,589463,100487,1451,4,2025-03-21,Excellent
836958,516903,101222,1635,4,2025-12-30,Good product
836959,565207,111567,1514,3,2026-05-13,Very poor
836960,573023,118778,1459,3,2025-09-14,Good product
836961,533689,106678,1706,4,2025-08-16,Good product
836962,539093,110742,1334,3,2025-06-21,Average
836963,590749,108272,1983,5,2025-07-22,Very poor
836964,573521,105756,1137,3,2026-08-16,Excellent
836965,526040,117387,1268,4,2025-11-25,Good product
836966,504292,108831,1012,4,2026-04-19,Excellent
836967,540513,112423,1111,3,2026-07-29,Very poor
836968,554019,118245,1100,5,2025-11-09,Average
836969,512562,106374,1132,1,2026-06-22,Good product
836970,543446,118130,1819,5,2025-03-22,Average
836971,598640,118641,1939,2,2026-04-06,Not satisfied
836972,533334,106238,1686,5,2026-09-02,Average
836973,571580,108234,1712,4,2026-01-13,Good product
836974,585696,116757,1885,5,2026-05-16,Average
836975,506792,115160,1544,5,2026-07-04,Good product
836976,514552,115273,1036,5,2025-06-14,Excellent
836977,549311,117690,1362,5,2025-10-28,Average
836978,566727,118665,1151,2,2025-06-30,Good product
836979,589832,109512,1171,4,2026-02-03,Good product
836980,519698,118861,1787,5,2025-03-30,Excellent
836981,559865,117204,1452,5,2026-02-19,Average
836982,545073,106969,1830,5,2026-01-29,Excellent
836983,588888,114458,1213,2,2025-05-29,Good product
836984,578598,109274,1992,5,2025-03-12,Good product
836985,519221,102218,1060,5,2025-06-19,Good product
836986,594445,118244,1399,5,2026-02-24,Good product
836987,527341,111272,1514,4,2025-05-10,Excellent
836988,504569,100496,1987,5,2026-08-20,Excellent
836989,589359,100914,1213,4,2025-04-15,Excellent
836990,525264,114922,1645,4,2025-07-07,Good product
836991,500569,101169,1481,5,2026-05-29,Not satisfied
836992,538837,103603,1196,3,2026-01-23,Excellent
836993,552597,116686,1721,5,2025-05-11,Good product
836994,541976,109960,1135,5,2026-09-05,Average
836995,541903,117062,1400,1,2026-02-21,Excellent
836996,519628,104083,1705,5,2025-12-05,Good product
836997,515980,103300,1574,5,2026-06-14,Good product
836998,590869,115068,1635,4,2025-07-31,Very poor
836999,575700,102030,1537,5,2026-03-06,Not satisfied
837000,509155,107632,1011,4,2026-03-09,Excellent
837001,565253,115222,1591,5,2025-09-27,Not satisfied
837002,559378,110835,1169,4,2025-11-02,Average
837003,562652,115626,1675,5,2026-02-17,
837004,525497,102700,1810,4,2025-06-30,Very poor
837005,517833,112795,1564,5,2025-02-19,Good product
837006,570540,119770,1404,4,2025-01-02,Good product
837007,594863,101720,1206,5,2026-04-09,Excellent
837008,536517,115889,1070,4,2025-01-14,
837009,538467,100800,1584,3,2026-04-13,Good product
837010,526451,109356,1217,3,2025-03-28,Good product
837011,597750,107034,1198,4,2025-01-04,Excellent
837012,505145,113334,1699,1,2025-03-19,Good product
837013,574423,106828,1219,4,2026-06-16,Excellent
837014,570792,102836,1800,5,2025-12-12,Average
837015,591062,105875,1452,2,2025-10-09,Good product
837016,551264,110195,1193,5,2025-10-09,Good product
837017,510554,101172,1886,5,2025-08-19,Not satisfied
837018,545123,117672,1908,4,2025-02-24,Excellent
837019,549787,100469,1324,4,2025-06-20,Good product
837020,515327,102168,1845,5,2025-06-02,Excellent
837021,588276,117036,1879,5,2026-05-24,Good product
837022,531729,111352,1226,4,2025-04-09,Excellent
837023,502348,115533,1576,4,2026-05-19,Average
837024,539967,105620,1856,3,2026-03-04,Excellent
837025,529752,116362,1774,5,2025-07-26,Average
837026,504552,105749,1791,4,2026-07-24,Excellent
837027,537541,106312,1004,3,2025-11-27,Average
837028,544905,112704,1450,4,2025-04-06,Excellent
837029,579750,119573,1514,4,2026-09-07,Not satisfied
837030,519207,110313,1764,4,2026-07-14,Good product
837031,526350,103406,1464,5,2025-07-07,Very poor
837032,576132,113879,1939,5,2025-11-27,Excellent
837033,514333,106809,1271,4,2025-10-17,Excellent
837034,586461,104963,1642,4,2026-02-19,Not satisfied
837035,557580,116216,1771,5,2025-06-19,Not satisfied
837036,533756,101620,1649,3,2025-04-12,Excellent
837037,548078,102575,999999,5,2026-01-13,Not satisfied
837038,510631,108157,1764,4,2026-01-01,
837039,563424,119620,1216,4,2026-02-02,Good product
837040,558166,104394,1857,5,2025-06-16,Good product
837041,533569,110488,1358,5,2026-04-30,Good product
837042,557988,113269,1821,5,2025-08-08,Average
837043,576563,106179,1407,5,2025-08-28,Good product
837044,575643,117775,1799,5,2025-02-10,Not satisfied
837045,508103,106443,1173,5,2025-07-07,Excellent
837046,564086,112435,1562,3,2025-12-29,Excellent
837047,593995,105300,1842,3,2025-07-01,Very poor
837048,532711,105325,1065,3,2025-10-03,Excellent
837049,595629,117035,1779,5,2026-02-17,Excellent
837050,539844,102651,1506,1,2025-08-13,Excellent
837051,592541,108068,1885,4,2026-08-13,Average
837052,580831,105372,1061,4,2025-02-07,Good product
837053,502781,108581,1006,5,2026-08-24,Excellent
837054,581083,100643,1835,2,2025-05-15,Good product
837055,563963,109377,1708,5,2025-07-08,Average
837056,529563,108316,1314,3,2025-11-11,Excellent
837057,561201,106167,1298,2,2025-02-20,Average
837058,507768,114401,1804,3,2025-02-18,
837059,587780,117976,1891,4,2026-05-20,Excellent
837060,504138,108285,1772,5,2025-11-25,Excellent
837061,599205,109820,1905,3,2025-05-31,Good product
837062,568564,115953,1824,5,2026-05-26,Excellent
837063,572715,113244,1444,4,2025-11-18,Very poor
837064,561138,105134,1012,4,2025-10-20,Good product
837065,516096,104857,1370,3,2026-08-15,Not satisfied
837066,564825,116575,1385,5,2025-03-24,Not satisfied
837067,514835,108044,1295,4,2025-08-07,Excellent
837068,557240,111121,1090,3,2025-04-04,Good product
837069,511529,111871,1747,4,2026-01-18,Not satisfied
837070,561064,111253,1698,3,2026-03-26,Not satisfied
837071,555166,103565,1210,5,2025-09-11,Good product
837072,503530,104687,1502,5,2026-01-20,Excellent
837073,556850,104555,1061,4,2025-11-03,Excellent
837074,565577,114802,1644,5,2026-01-30,Excellent
837075,569010,117965,1582,1,2026-07-20,Excellent
837076,565790,108300,1133,5,2026-04-08,Average
837077,515126,104622,1705,5,2026-08-17,Excellent
837078,511496,110260,1623,1,2025-06-02,Good product
837079,534489,100263,1230,5,2026-08-17,Not satisfied
837080,575704,115163,1978,5,2026-05-13,Average
837081,524995,112724,1396,4,2026-04-24,
837082,537963,113902,1053,5,2026-09-02,Average
837083,588351,113328,1712,4,2026-03-08,Excellent
837084,543163,107916,1915,3,2026-01-20,Average
837085,585727,107726,1271,4,2026-05-04,Not satisfied
837086,568551,117428,1006,3,2026-02-26,
837087,574530,109444,1485,5,2025-07-03,Not satisfied
837088,553487,107497,1583,4,2025-04-14,Not satisfied
837089,539236,106000,1614,2,2026-08-23,Very poor
837090,511539,118191,1972,5,2025-09-20,Average
837091,522554,102857,1847,3,2025-02-10,Excellent
837092,510310,106077,1834,2,2026-02-05,Average
837093,500294,103951,1335,5,2025-06-21,Average
837094,563106,109920,1008,5,2026-03-18,Not satisfied
837095,544163,112111,1339,5,2026-01-14,Average
837096,587051,108798,1753,3,2026-05-29,Excellent
837097,521356,103522,1731,4,2025-11-09,Good product
837098,592268,101223,1477,5,2026-03-31,Excellent
837099,541464,103285,1894,5,2026-07-24,Very poor
837100,544220,118089,1707,3,2026-04-23,
837101,556756,116592,1308,5,2025-03-24,Excellent
837102,585564,107762,1788,3,2026-04-14,Excellent
837103,544381,112886,1003,4,2025-07-19,Not satisfied
837104,574241,101854,1669,5,2026-08-29,Good product
837105,510372,107021,1896,4,2025-04-09,Excellent
837106,555735,111578,1867,5,2025-05-07,Very poor
837107,515087,106069,1701,4,2025-06-14,Not satisfied
837108,510935,115677,1144,3,2025-12-16,Excellent
837109,517561,103014,1887,4,2025-12-31,Good product
837110,560697,115946,1786,5,2025-07-11,Excellent
837111,598869,115064,1094,5,2025-02-21,
837112,560603,101136,1581,5,2025-11-25,Not satisfied
837113,552642,111822,1394,5,2025-09-03,Good product
837114,591085,108575,1829,5,2026-07-20,Good product
837115,561091,105620,1241,5,2025-02-13,Good product
837116,525301,100784,1308,2,2025-01-26,Excellent
837117,553142,109831,1927,5,2025-05-27,Not satisfied
837118,552287,111088,1845,4,2026-07-04,Average
837119,559356,103511,1310,5,2026-04-29,Good product
837120,534012,115873,1748,4,2025-11-09,Good product
837121,592154,117390,1976,3,2025-05-24,Excellent
837122,518092,100707,1647,5,2026-06-12,Excellent
837123,546569,101381,1531,4,2025-06-01,Very poor
837124,504180,104302,1494,5,2026-06-10,
837125,508098,104918,1718,1,2026-07-25,Good product
837126,501120,104168,1818,4,2026-04-08,Excellent
837127,586286,117745,1711,3,2026-08-27,Average
837128,589515,117563,1583,3,2026-04-10,Average
837129,598183,118707,1166,5,2025-10-24,Very poor
837130,554599,118605,1754,1,2025-01-01,Excellent
837131,561161,114416,1059,3,2025-05-24,Good product
837132,531556,115369,1031,5,2025-04-11,Excellent
837133,529573,105291,1829,1,2025-07-22,
837134,586471,119474,1005,2,2025-03-28,Very poor
837135,520545,104484,1154,1,2025-10-13,Excellent
837136,566577,100609,1748,4,2025-11-13,Excellent
837137,568724,100693,1172,4,2025-09-22,Excellent
837138,589987,103364,1599,3,2026-05-27,Good product
837139,546658,103970,1814,5,2025-06-11,
837140,570015,112224,1535,4,2026-08-15,Good product
837141,534407,117998,1902,4,2025-10-05,
837142,523229,107754,1130,4,2025-05-24,Good product
837143,596172,117434,1709,5,2026-02-20,Very poor
837144,580410,115080,1029,3,2025-12-25,Good product
837145,561710,100664,1628,3,2025-06-26,Good product
837146,508168,110022,1906,3,2026-05-21,
837147,556233,108672,1727,2,2026-02-18,Not satisfied
837148,549233,113467,1931,1,2025-10-21,Not satisfied
837149,535830,100268,1874,4,2025-01-04,Good product
837150,560654,117295,1383,2,2025-11-21,Excellent
837151,572069,106589,1292,4,2025-08-01,Excellent
837152,570223,108082,1242,5,2026-09-02,Excellent
837153,545231,104130,1842,3,2026-03-01,Good product
837154,504743,108619,1062,4,2025-02-21,Average
837155,552743,114876,1479,4,2025-10-03,Excellent
837156,554208,105587,1247,3,2025-07-15,Good product
837157,510199,101722,1604,4,2026-09-09,Average
837158,575084,109743,1512,4,2025-08-18,Excellent
837159,584889,115920,1066,2,2025-10-11,Average
837160,555017,111371,1107,5,2026-01-20,Not satisfied
837161,550057,103426,1513,5,2026-05-26,Good product
837162,513432,112254,1682,5,2025-07-03,Good product
837163,563040,110870,1906,5,2025-02-26,Excellent
837164,547939,113277,1654,4,2025-01-23,Not satisfied
837165,559956,110577,1314,4,2025-04-29,
837166,579752,103186,1622,3,2025-12-29,
837167,502925,115629,1187,3,2026-01-15,Very poor
837168,528990,114703,1706,4,2025-10-05,Not satisfied
837169,573621,104489,1848,4,2025-09-02,Not satisfied
837170,536974,119593,1453,4,2025-08-11,Excellent
837171,530199,100589,1509,5,2025-10-22,Average
837172,594468,108430,1899,5,2025-08-27,Excellent
837173,553604,101125,1148,5,2025-07-18,Not satisfied
837174,546547,101420,1983,3,2025-11-25,Excellent
837175,524957,109563,1926,3,2026-07-09,Good product
837176,508196,110018,1319,5,2026-05-30,Very poor
837177,575983,112506,1406,4,2025-11-21,Excellent
837178,512283,118342,1350,4,2025-01-31,Excellent
837179,539146,105641,1289,3,2026-02-19,Not satisfied
837180,553023,118343,1069,2,2025-07-22,Good product
837181,501743,106003,1645,4,2026-07-14,Good product
837182,571420,108603,1669,4,2026-04-09,Excellent
837183,525619,106528,1128,5,2025-09-05,Excellent
837184,526630,111405,1323,4,2026-02-12,Not satisfied
837185,585076,109686,1995,2,2025-03-07,Very poor
837186,592112,106651,1406,4,2025-09-06,Average
837187,554882,106793,1024,3,2025-07-08,Average
837188,577331,112069,1365,2,2025-08-30,Good product
837189,598933,112527,1800,5,2025-08-29,Average
837190,586773,113051,1960,5,2026-09-02,
837191,584366,103043,1243,4,2025-10-06,Average
837192,504815,100950,1462,3,2025-07-10,Not satisfied
837193,534217,116899,1460,3,2025-04-07,Average
837194,560977,117253,1264,5,2026-09-05,
837195,565819,111230,1585,4,2025-04-09,Not satisfied
837196,574204,100098,1231,3,2025-02-08,Excellent
837197,560062,111430,1303,5,2026-02-21,Average
837198,595355,104933,1785,5,2025-11-22,Excellent
837199,560810,105277,1696,4,2026-06-16,
