product_id,product_name,category,brand,price,cost_price,stock_qty,supplier
1981,HomeEase Product 1981,Accessories,TechPro,1298.91,915.33,290,Supplier_C
1982,DailyNeeds Product 1982,Beauty,TechPro,352.21,192.64,503,Supplier_E
1983,DailyNeeds Product 1983,Sports,HomeEase,985.14,601.12,333,Supplier_C
1984,SmartBuy Product 1984,Electronics,UrbanX,1007.77,772.17,621,Supplier_E
1985,FitLife Product 1985,Fashion,FitLife,411.87,286.67,762,Supplier_D
1986,HomeEase Product 1986,Grocery,DailyNeeds,4474.4,3008.63,785,Supplier_D
1987,Elite Product 1987,Sports,StyleHub,694.96,494.43,552,Supplier_B
1988,StyleHub Product 1988,Accessories,Elite,948.77,720.41,971,Supplier_D
1989,HomeEase Product 1989,Sports,PrimeChoice,1655.47,858.11,44,Supplier_A
1990,PrimeChoice Product 1990,Accessories,Nova,3294.39,2578.2,683,Supplier_D
1991,TechPro Product 1991,Accessories,UrbanX,588.25,374.82,420,Supplier_C
1992,SmartBuy Product 1992,Toys,Nova,396.63,243.21,936,Supplier_B
1993,TechPro Product 1993,Automotive,SmartBuy,1270.93,616.88,815,Supplier_D
1994,TechPro Product 1994,Home & Kitchen,Elite,824.17,476.77,591,Supplier_C
1995,PrimeChoice Product 1995,Electronic,Elite,2047.25,1486.02,895,Supplier_B
1996,Nova Product 1996,Beauty,FitLife,673.56,540.67,797,Supplier_C
1997,UrbanX Product 1997,Beauty,DailyNeeds,952.54,741.14,340,Supplier_E
1998,PrimeChoice Product 1998,Beauty,DailyNeeds,2659.01,1680.76,627,Supplier_B
1999,Nova Product 1999,Accessories,TechPro,532.11,431.47,315,Supplier_A
2000,UrbanX Product 2000,Beauty,PrimeChoice,917.68,599.46,206,Supplier_D
